"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"MBP1"	1.35755775504861e-35	0.0860030421653324	0.307	0.201	4.56017225498378e-31	"Neur"	"MBP"	"80-90"
"PMVK1"	1.40214311299507e-35	0.100334830404003	0.116	0.057	4.70993893086173e-31	"Neur"	"PMVK"	"80-90"
"DGUOK"	1.54157011241619e-35	0.0725260331917466	0.219	0.132	5.17828816461721e-31	"Neur"	"DGUOK"	"80-90"
"MICU31"	1.59545914610211e-35	0.0674824713927153	0.405	0.272	5.35930681767159e-31	"Neur"	"MICU3"	"80-90"
"PTGES31"	1.60204496900351e-35	0.0728261923152689	0.322	0.21	5.38142925537969e-31	"Neur"	"PTGES3"	"80-90"
"EIF3J-AS1"	1.60286159255294e-35	0.129582609147509	0.114	0.055	5.38417237554457e-31	"Neur"	"EIF3J-AS1"	"80-90"
"PRKCA1"	1.61631106705858e-35	0.0784223910256778	0.218	0.132	5.42935050535647e-31	"Neur"	"PRKCA"	"80-90"
"PPM1L"	1.68495271099348e-35	0.0716706316508537	0.263	0.166	5.65992465149821e-31	"Neur"	"PPM1L"	"80-90"
"WBP11"	1.71814017219969e-35	0.103892543017003	0.153	0.083	5.77140465243598e-31	"Neur"	"WBP11"	"80-90"
"SF3B6"	1.72208065051102e-35	0.121762613274288	0.143	0.076	5.78464111313155e-31	"Neur"	"SF3B6"	"80-90"
"C12orf43"	1.74718822547829e-35	0.102036462387298	0.137	0.072	5.86897996820412e-31	"Neur"	"C12orf43"	"80-90"
"SORL11"	1.87644577491268e-35	0.116394068788414	0.559	0.403	6.30316900250917e-31	"Neur"	"SORL1"	"80-90"
"RNH1"	1.95116417450249e-35	0.135404891751586	0.122	0.061	6.55415557857132e-31	"Neur"	"RNH1"	"80-90"
"AP2A11"	1.98621827599718e-35	0.0779106058421123	0.265	0.168	6.67190581090214e-31	"Neur"	"AP2A1"	"80-90"
"CHMP5"	2.00986421269844e-35	0.101145844990721	0.194	0.114	6.75133487687534e-31	"Neur"	"CHMP5"	"80-90"
"MKKS"	2.01894845406935e-35	0.122849250427913	0.163	0.092	6.78184975206436e-31	"Neur"	"MKKS"	"80-90"
"MYL6B1"	2.10703700627358e-35	0.0976558419701696	0.289	0.186	7.07774800777358e-31	"Neur"	"MYL6B"	"80-90"
"CTR9"	2.12508125474561e-35	0.108855577603162	0.114	0.055	7.13836044281597e-31	"Neur"	"CTR9"	"80-90"
"AP1G2"	2.13461579123132e-35	-0.584627496481701	0.251	0.301	7.17038790432513e-31	"Neur"	"AP1G2"	"80-90"
"COX11"	2.1561154186759e-35	0.119813694821218	0.118	0.058	7.24260730287423e-31	"Neur"	"COX11"	"80-90"
"TOMM70A"	2.20314830744271e-35	0.0965116225482842	0.205	0.123	7.40059547953081e-31	"Neur"	"TOMM70A"	"80-90"
"JADE11"	2.25637382414936e-35	0.107620496086904	0.28	0.181	7.57938531270012e-31	"Neur"	"JADE1"	"80-90"
"C9orf161"	2.27562241963586e-35	0.0864414724113109	0.455	0.319	7.64404326979883e-31	"Neur"	"C9orf16"	"80-90"
"YY11"	2.42115550182053e-35	0.0674200905306537	0.329	0.216	8.13290344616534e-31	"Neur"	"YY1"	"80-90"
"COBL1"	2.44698394590004e-35	0.0662078425336379	0.299	0.193	8.21966377267282e-31	"Neur"	"COBL"	"80-90"
"MRPS25"	2.60465192183685e-35	0.0765226142099474	0.159	0.087	8.74928627064216e-31	"Neur"	"MRPS25"	"80-90"
"EIF3L"	2.68031506034269e-35	0.108934314987281	0.155	0.086	9.00344631919713e-31	"Neur"	"EIF3L"	"80-90"
"SEC14L11"	2.82962552432557e-35	0.0932287801918859	0.179	0.103	9.50499509876203e-31	"Neur"	"SEC14L1"	"80-90"
"RAB22A"	2.85562549503557e-35	0.106581138892163	0.173	0.099	9.592331600374e-31	"Neur"	"RAB22A"	"80-90"
"SLC7A1"	3.09515693130371e-35	0.131401783319915	0.165	0.093	1.03969416479423e-30	"Neur"	"SLC7A1"	"80-90"
"YME1L1"	3.16225979530557e-35	0.104827395650763	0.205	0.123	1.06223468784109e-30	"Neur"	"YME1L1"	"80-90"
"SLC25A25"	3.19995322282956e-35	0.126736363780505	0.102	0.047	1.07489628708068e-30	"Neur"	"SLC25A25"	"80-90"
"CTC-444N24.111"	3.20461548466288e-35	0.0639237983228658	0.214	0.129	1.07646238745311e-30	"Neur"	"CTC-444N24.11"	"80-90"
"ZFR"	3.39729572177889e-35	0.069292678389772	0.294	0.189	1.14118560590275e-30	"Neur"	"ZFR"	"80-90"
"WARS"	3.85933315775761e-35	0.114451185161622	0.12	0.06	1.29638860102236e-30	"Neur"	"WARS"	"80-90"
"ZNF7701"	3.9355569604185e-35	0.0657689758300792	0.333	0.22	1.32199293857418e-30	"Neur"	"ZNF770"	"80-90"
"ZNF518A1"	3.97901316513372e-35	0.0881850078100116	0.203	0.121	1.33659031230007e-30	"Neur"	"ZNF518A"	"80-90"
"PITPNA"	4.18451124572687e-35	0.0960934036555573	0.23	0.142	1.40561917255211e-30	"Neur"	"PITPNA"	"80-90"
"DNAJC12"	4.30960290959196e-35	0.118170596168378	0.125	0.063	1.44763871336104e-30	"Neur"	"DNAJC12"	"80-90"
"CNPY21"	4.35128299667023e-35	0.0687266247234781	0.254	0.16	1.4616394714115e-30	"Neur"	"CNPY2"	"80-90"
"MAP4K51"	4.36339222453214e-35	0.0948822864807266	0.217	0.131	1.46570708214259e-30	"Neur"	"MAP4K5"	"80-90"
"TKT1"	4.89760519136587e-35	0.0860075140765929	0.208	0.125	1.64515455983171e-30	"Neur"	"TKT"	"80-90"
"KCNIP4-IT1"	4.94900069526388e-35	0.0735475270383117	0.368	0.248	1.66241882354609e-30	"Neur"	"KCNIP4-IT1"	"80-90"
"RBFOX11"	5.43847304936725e-35	0.127749256424869	0.604	0.45	1.82683748201295e-30	"Neur"	"RBFOX1"	"80-90"
"FKBP31"	5.8717154044394e-35	0.0583218799693082	0.293	0.187	1.97236792150524e-30	"Neur"	"FKBP3"	"80-90"
"USP46"	6.45712255737614e-35	0.0774979036284477	0.253	0.159	2.16901203824822e-30	"Neur"	"USP46"	"80-90"
"RAB9B"	6.63023770038306e-35	0.100508380661316	0.174	0.1	2.22716314593567e-30	"Neur"	"RAB9B"	"80-90"
"BICD11"	7.54198770678862e-35	0.0898410570374689	0.239	0.149	2.53342909058736e-30	"Neur"	"BICD1"	"80-90"
"LYRM7"	7.83385550703095e-35	0.101673831859642	0.223	0.137	2.63147040336677e-30	"Neur"	"LYRM7"	"80-90"
"SH3KBP1"	7.86473308805078e-35	0.0783819233632965	0.187	0.11	2.64184249160714e-30	"Neur"	"SH3KBP1"	"80-90"
"SEPT21"	7.92471413257884e-35	0.0883145818107507	0.214	0.13	2.66199072427456e-30	"Neur"	"SEPT2"	"80-90"
"PRSS3"	7.96110779364425e-35	0.0898856714974678	0.107	0.05	2.67421571896304e-30	"Neur"	"PRSS3"	"80-90"
"NENF1"	8.30483651802361e-35	0.0782010315757189	0.215	0.13	2.78967763476931e-30	"Neur"	"NENF"	"80-90"
"GOPC"	9.19901849935215e-35	0.0661336619185127	0.255	0.16	3.09004230411738e-30	"Neur"	"GOPC"	"80-90"
"KAT7"	1.00212434108699e-34	0.119355410110505	0.119	0.059	3.3662358741453e-30	"Neur"	"KAT7"	"80-90"
"SETX1"	1.00363621915895e-34	0.0610147561143513	0.253	0.158	3.37131442377684e-30	"Neur"	"SETX"	"80-90"
"NUDT14"	1.11579568757126e-34	0.0846948495475622	0.136	0.071	3.74806929412062e-30	"Neur"	"NUDT14"	"80-90"
"FBXL2"	1.16592493099234e-34	0.0841824250866352	0.157	0.087	3.91645843569638e-30	"Neur"	"FBXL2"	"80-90"
"EIF4E"	1.18689267999674e-34	0.087603739936304	0.269	0.171	3.98689120137705e-30	"Neur"	"EIF4E"	"80-90"
"EDEM31"	1.18945168058866e-34	0.101468048330431	0.166	0.094	3.99548714026537e-30	"Neur"	"EDEM3"	"80-90"
"EIF2S31"	1.19580039788572e-34	0.0887354827108038	0.14	0.075	4.01681311653791e-30	"Neur"	"EIF2S3"	"80-90"
"DNAJB141"	1.24649390466474e-34	0.107047275724111	0.497	0.351	4.18709767515934e-30	"Neur"	"DNAJB14"	"80-90"
"TSPYL11"	1.24969140860949e-34	0.153120086292272	0.741	0.577	4.19783841066013e-30	"Neur"	"TSPYL1"	"80-90"
"CIPC"	1.25671368615348e-34	0.103637939426688	0.16	0.089	4.22142694315814e-30	"Neur"	"CIPC"	"80-90"
"JUN1"	1.31079942924557e-34	0.0877224977797656	0.268	0.171	4.40310636277878e-30	"Neur"	"JUN"	"80-90"
"SHC21"	1.31172937626964e-34	-0.503661303496056	0.151	0.207	4.40623014782736e-30	"Neur"	"SHC2"	"80-90"
"DOCK41"	1.36103653210609e-34	0.0729971504147916	0.212	0.128	4.57185781499758e-30	"Neur"	"DOCK4"	"80-90"
"ZNF6441"	1.3689341097761e-34	0.0941272719161937	0.178	0.103	4.59838656814889e-30	"Neur"	"ZNF644"	"80-90"
"KHDRBS1"	1.51913433502891e-34	0.078402293440678	0.23	0.142	5.10292414479561e-30	"Neur"	"KHDRBS1"	"80-90"
"BORCS8"	1.52681882535756e-34	0.0750725442723249	0.202	0.121	5.12873711625859e-30	"Neur"	"BORCS8"	"80-90"
"RAD501"	1.68821553978732e-34	0.0744529733887485	0.293	0.189	5.67088481969957e-30	"Neur"	"RAD50"	"80-90"
"METTL9"	1.69846531764156e-34	0.10271831002277	0.193	0.114	5.70531484848978e-30	"Neur"	"METTL9"	"80-90"
"PPP1R9A1"	1.72585735780562e-34	0.0715083970166006	0.333	0.22	5.79732745060485e-30	"Neur"	"PPP1R9A"	"80-90"
"NRSN1"	1.83134568784521e-34	0.107797390282824	0.289	0.187	6.15167330004084e-30	"Neur"	"NRSN1"	"80-90"
"CENPC1"	2.05249223314274e-34	0.0943650791266082	0.281	0.182	6.89452666034977e-30	"Neur"	"CENPC"	"80-90"
"ENOPH1"	2.07977163685799e-34	0.0945326238752167	0.169	0.096	6.98616090536968e-30	"Neur"	"ENOPH1"	"80-90"
"LMO31"	2.19581364519594e-34	0.113566232248154	0.519	0.371	7.37595761557768e-30	"Neur"	"LMO3"	"80-90"
"STAU11"	2.36524131558599e-34	0.0665440043809148	0.254	0.159	7.9450821031849e-30	"Neur"	"STAU1"	"80-90"
"CCDC171"	2.49653769183239e-34	0.10334139952375	0.176	0.102	8.38611976063418e-30	"Neur"	"CCDC171"	"80-90"
"LEPROTL1"	2.50310534720105e-34	0.0875988002238333	0.137	0.072	8.40818117178305e-30	"Neur"	"LEPROTL1"	"80-90"
"FAM134B1"	2.51982038755564e-34	0.0735487710282638	0.371	0.25	8.46432866383815e-30	"Neur"	"FAM134B"	"80-90"
"SULT1A1"	2.5564304400432e-34	0.0817051517031794	0.205	0.123	8.58730549114912e-30	"Neur"	"SULT1A1"	"80-90"
"RBSN"	3.1714772697579e-34	0.128114180419615	0.127	0.065	1.06533092968437e-29	"Neur"	"RBSN"	"80-90"
"OSBPL81"	3.18531035064507e-34	0.0906665344109157	0.389	0.266	1.06997759988519e-29	"Neur"	"OSBPL8"	"80-90"
"ZCCHC2"	3.35008219221245e-34	0.113739395474877	0.15	0.082	1.12532610918608e-29	"Neur"	"ZCCHC2"	"80-90"
"TUBG2"	3.64644147667988e-34	0.0539753324649107	0.235	0.145	1.22487615643154e-29	"Neur"	"TUBG2"	"80-90"
"KATNBL11"	3.73949080110071e-34	0.0612631258077247	0.215	0.13	1.25613235499774e-29	"Neur"	"KATNBL1"	"80-90"
"TIPRL"	3.75157894517701e-34	0.087114716305574	0.201	0.121	1.26019288347441e-29	"Neur"	"TIPRL"	"80-90"
"HECA"	3.797044505463e-34	0.128934600965729	0.113	0.056	1.27546521983008e-29	"Neur"	"HECA"	"80-90"
"CDC401"	3.97308380316426e-34	0.0656445177799292	0.284	0.182	1.33459858032091e-29	"Neur"	"CDC40"	"80-90"
"IDS1"	4.09823395162884e-34	-0.209070315449863	0.915	0.88	1.37663776669165e-29	"Neur"	"IDS"	"80-90"
"TRAPPC4"	4.15267957794693e-34	0.103414752938727	0.104	0.049	1.39492659702815e-29	"Neur"	"TRAPPC4"	"80-90"
"HNRNPA11"	4.16647391176605e-34	0.0656369827669854	0.328	0.218	1.39956025170134e-29	"Neur"	"HNRNPA1"	"80-90"
"SYT13"	4.18635461275637e-34	0.0574079759530504	0.403	0.275	1.40623837797099e-29	"Neur"	"SYT13"	"80-90"
"RFPL1S"	4.38073504917749e-34	0.0686421982111398	0.342	0.227	1.47153271036921e-29	"Neur"	"RFPL1S"	"80-90"
"RBX11"	4.45964582627088e-34	0.0878325504372566	0.444	0.307	1.49803962950265e-29	"Neur"	"RBX1"	"80-90"
"CDK171"	4.7849948541981e-34	0.0808809481515389	0.228	0.141	1.60732762147368e-29	"Neur"	"CDK17"	"80-90"
"SPECC11"	4.82283260138646e-34	0.0685022228840906	0.283	0.183	1.62003769913172e-29	"Neur"	"SPECC1"	"80-90"
"GGNBP21"	4.82853509683036e-34	0.0605076721630381	0.265	0.169	1.62195322437629e-29	"Neur"	"GGNBP2"	"80-90"
"TTF1"	5.16877814634205e-34	0.0812534123339373	0.199	0.119	1.73624426713776e-29	"Neur"	"TTF1"	"80-90"
"SLK"	5.19462016493998e-34	0.095101808845118	0.175	0.101	1.74492485960499e-29	"Neur"	"SLK"	"80-90"
"NAPB1"	5.40238400234934e-34	0.154079166436439	0.671	0.511	1.81471481022917e-29	"Neur"	"NAPB"	"80-90"
"TEX2"	5.52021609670976e-34	0.0888157453023137	0.16	0.09	1.85429578904577e-29	"Neur"	"TEX2"	"80-90"
"ARMCX3"	5.65123330765454e-34	0.0913456421960992	0.285	0.185	1.89830578037424e-29	"Neur"	"ARMCX3"	"80-90"
"MAPT1"	5.85337524610647e-34	0.0968551197951912	0.565	0.409	1.96620727891963e-29	"Neur"	"MAPT"	"80-90"
"NEGR11"	6.00749395865996e-34	0.109768539104707	0.532	0.388	2.01797729565347e-29	"Neur"	"NEGR1"	"80-90"
"ZNF800"	6.26688526489112e-34	0.107881343981872	0.13	0.068	2.10510942932958e-29	"Neur"	"ZNF800"	"80-90"
"KCNIP3"	7.22209108687841e-34	0.0795034172042162	0.134	0.071	2.42597261699333e-29	"Neur"	"KCNIP3"	"80-90"
"LDOC1"	7.42195735519777e-34	0.103976007635352	0.176	0.102	2.49310969518448e-29	"Neur"	"LDOC1"	"80-90"
"FBXO32"	7.76086485234226e-34	0.0865931966147147	0.234	0.146	2.60695211255029e-29	"Neur"	"FBXO32"	"80-90"
"DYNC1LI21"	7.88139593959052e-34	0.074183820874073	0.326	0.216	2.64743971006785e-29	"Neur"	"DYNC1LI2"	"80-90"
"PPP2CB1"	8.49874183371996e-34	0.0469754152744468	0.394	0.267	2.85481236936487e-29	"Neur"	"PPP2CB"	"80-90"
"FASTK1"	8.92410959320094e-34	-0.550559299659177	0.202	0.253	2.99769765345213e-29	"Neur"	"FASTK"	"80-90"
"HCG18"	8.99032883219876e-34	0.0813777380518128	0.235	0.147	3.01994135802389e-29	"Neur"	"HCG18"	"80-90"
"LINGO11"	9.23204251702689e-34	0.0692035842453509	0.357	0.239	3.1011354018945e-29	"Neur"	"LINGO1"	"80-90"
"CYC11"	9.37690902400882e-34	0.0778983886416859	0.214	0.13	3.1497975102548e-29	"Neur"	"CYC1"	"80-90"
"CACUL11"	9.44739273300737e-34	0.0681512213104449	0.247	0.156	3.1734736929445e-29	"Neur"	"CACUL1"	"80-90"
"CHST11"	1.00452823550971e-33	0.0532002355123797	0.334	0.221	3.37431079590065e-29	"Neur"	"CHST1"	"80-90"
"USP161"	1.03766790488136e-33	0.0737681339534954	0.18	0.105	3.48563025928698e-29	"Neur"	"USP16"	"80-90"
"BBX1"	1.03780098729012e-33	0.0725308194642496	0.211	0.128	3.48607729640626e-29	"Neur"	"BBX"	"80-90"
"ATP6V0B1"	1.05213277942868e-33	0.0849912290236288	0.402	0.278	3.53421921937887e-29	"Neur"	"ATP6V0B"	"80-90"
"VIMP1"	1.11296415915225e-33	0.119135806204936	0.108	0.053	3.73855790700832e-29	"Neur"	"VIMP"	"80-90"
"EGFL7"	1.13774672330667e-33	0.0650742864175966	0.257	0.163	3.82180501825944e-29	"Neur"	"EGFL7"	"80-90"
"HERC41"	1.21747634344377e-33	0.073655144588898	0.288	0.186	4.08962478526196e-29	"Neur"	"HERC4"	"80-90"
"HMGCS1"	1.33440564178903e-33	0.0511613615632902	0.251	0.158	4.48240199133354e-29	"Neur"	"HMGCS1"	"80-90"
"PTPRF1"	1.42339741709843e-33	0.0596966577551707	0.342	0.23	4.78133426377533e-29	"Neur"	"PTPRF"	"80-90"
"ASNS"	1.42521468785593e-33	0.0424645914887474	0.225	0.138	4.78743865797684e-29	"Neur"	"ASNS"	"80-90"
"CARS"	1.48128359156616e-33	0.11800084403636	0.134	0.071	4.97577971242989e-29	"Neur"	"CARS"	"80-90"
"EIF4B1"	1.55330473191811e-33	0.0799638534748841	0.258	0.164	5.21770592498612e-29	"Neur"	"EIF4B"	"80-90"
"CCDC82"	1.55573927971153e-33	0.0702132403568809	0.222	0.137	5.225883814479e-29	"Neur"	"CCDC82"	"80-90"
"LMBRD11"	1.57642118825728e-33	0.0683622947654505	0.264	0.169	5.29535641347504e-29	"Neur"	"LMBRD1"	"80-90"
"SEPT111"	1.6174031303393e-33	0.0699783499699989	0.368	0.249	5.43301885512275e-29	"Neur"	"SEPT11"	"80-90"
"PPFIBP11"	1.62975318768063e-33	0.0593775181123632	0.399	0.272	5.474503932738e-29	"Neur"	"PPFIBP1"	"80-90"
"CEP2901"	1.69204618897114e-33	0.077010669029719	0.352	0.239	5.68375235337297e-29	"Neur"	"CEP290"	"80-90"
"TPD52"	1.74803547041384e-33	0.0717759898080019	0.309	0.203	5.87182594866714e-29	"Neur"	"TPD52"	"80-90"
"MAP91"	1.85939100095624e-33	0.0839259380942843	0.343	0.23	6.2458803113121e-29	"Neur"	"MAP9"	"80-90"
"TMEM246"	2.11812686150121e-33	0.0623106209175781	0.307	0.202	7.11499994046873e-29	"Neur"	"TMEM246"	"80-90"
"SUSD4"	2.5057434205969e-33	0.0894039233135576	0.136	0.073	8.41704272412706e-29	"Neur"	"SUSD4"	"80-90"
"HSPB81"	2.54349594934582e-33	0.108007324004003	0.12	0.061	8.54385724344755e-29	"Neur"	"HSPB8"	"80-90"
"CCT6A1"	2.62850107295653e-33	0.0781286788885086	0.215	0.131	8.82939795416829e-29	"Neur"	"CCT6A"	"80-90"
"GLYR1"	2.80506554044331e-33	0.0552451693690902	0.212	0.129	9.42249565690312e-29	"Neur"	"GLYR1"	"80-90"
"GABRD"	2.88384998426399e-33	0.0874224534825851	0.326	0.217	9.68714048214117e-29	"Neur"	"GABRD"	"80-90"
"CEP57"	2.94402532015046e-33	0.102782819717696	0.148	0.082	9.88927545291742e-29	"Neur"	"CEP57"	"80-90"
"PCDH19"	3.30402297511555e-33	0.100731436919071	0.221	0.138	1.10985435757107e-28	"Neur"	"PCDH19"	"80-90"
"HNRNPU1"	3.49192545001564e-33	0.10426250868079	0.41	0.284	1.17297267791475e-28	"Neur"	"HNRNPU"	"80-90"
"NCAM11"	3.75185261696838e-33	0.0972663739424497	0.667	0.5	1.26028481256585e-28	"Neur"	"NCAM1"	"80-90"
"NCBP2"	3.84735357757606e-33	0.132125222074825	0.155	0.088	1.29236454024357e-28	"Neur"	"NCBP2"	"80-90"
"COX19"	4.02479845417638e-33	0.0736081727594778	0.126	0.065	1.35197004874239e-28	"Neur"	"COX19"	"80-90"
"IMP3"	4.15066665621562e-33	0.0988424284124049	0.123	0.063	1.39425043648939e-28	"Neur"	"IMP3"	"80-90"
"STOX21"	4.19430831744743e-33	0.0460235102604269	0.385	0.262	1.40891010691377e-28	"Neur"	"STOX2"	"80-90"
"C11orf87"	4.40707819099764e-33	0.0465593558722552	0.287	0.186	1.48038163513802e-28	"Neur"	"C11orf87"	"80-90"
"INIP"	4.59277700055189e-33	0.105904172703894	0.115	0.057	1.54275972225539e-28	"Neur"	"INIP"	"80-90"
"MAGI3"	4.83141627284061e-33	0.100304397161599	0.165	0.094	1.62292104020989e-28	"Neur"	"MAGI3"	"80-90"
"PSMB41"	5.40907511822246e-33	0.0921263254209553	0.187	0.111	1.81696242296211e-28	"Neur"	"PSMB4"	"80-90"
"PSMG4"	5.46208324155596e-33	0.102177114854004	0.105	0.051	1.83476838167106e-28	"Neur"	"PSMG4"	"80-90"
"JTB1"	5.55922685867611e-33	0.0582125271657354	0.218	0.133	1.86739989409789e-28	"Neur"	"JTB"	"80-90"
"VPS41"	5.82962440709424e-33	0.0642441652682224	0.248	0.157	1.95822913458702e-28	"Neur"	"VPS41"	"80-90"
"DDN"	6.52923726816105e-33	0.0723910278045939	0.206	0.125	2.19323609074798e-28	"Neur"	"DDN"	"80-90"
"C16orf131"	6.53608256164441e-33	0.0465541942698278	0.335	0.223	2.19553549328197e-28	"Neur"	"C16orf13"	"80-90"
"SAMD12"	6.948074155254e-33	0.0745570848382143	0.248	0.158	2.33392758949137e-28	"Neur"	"SAMD12"	"80-90"
"SERINC11"	7.12974592994976e-33	0.140319273415475	0.673	0.514	2.39495295532942e-28	"Neur"	"SERINC1"	"80-90"
"CELF51"	7.8775332637627e-33	0.104227488915678	0.583	0.426	2.64614219863053e-28	"Neur"	"CELF5"	"80-90"
"SYNJ2BP"	8.04319798319402e-33	0.0808101261253213	0.166	0.096	2.7017906345347e-28	"Neur"	"SYNJ2BP"	"80-90"
"ARID4B1"	8.20668972302287e-33	0.0452236761874287	0.32	0.211	2.75670914486061e-28	"Neur"	"ARID4B"	"80-90"
"STXBP6"	8.49262236558968e-33	0.118469508029445	0.114	0.058	2.85275677882523e-28	"Neur"	"STXBP6"	"80-90"
"CDKL2"	8.54801926996654e-33	0.0916422398576139	0.109	0.053	2.87136515297446e-28	"Neur"	"CDKL2"	"80-90"
"MKRN1"	8.90493319094554e-33	0.0746286038894546	0.195	0.118	2.99125610817052e-28	"Neur"	"MKRN1"	"80-90"
"NDFIP21"	9.08741314040396e-33	0.0763311714496717	0.405	0.28	3.05255294799309e-28	"Neur"	"NDFIP2"	"80-90"
"KPNA61"	9.56631221035072e-33	0.0658165385810427	0.287	0.186	3.21341993457891e-28	"Neur"	"KPNA6"	"80-90"
"C6orf621"	9.63817914159746e-33	0.0542148138202803	0.333	0.222	3.237560755454e-28	"Neur"	"C6orf62"	"80-90"
"FMN21"	9.65268215607865e-33	0.0758314328911486	0.219	0.135	3.24243246304838e-28	"Neur"	"FMN2"	"80-90"
"GPR1071"	1.01984620597288e-32	0.100001317063171	0.119	0.061	3.42576539048351e-28	"Neur"	"GPR107"	"80-90"
"HNRNPA0"	1.08692636493462e-32	0.067154663427451	0.195	0.117	3.65109435245188e-28	"Neur"	"HNRNPA0"	"80-90"
"ARHGEF2"	1.1104227381948e-32	0.0695490492320746	0.202	0.122	3.73002101987017e-28	"Neur"	"ARHGEF2"	"80-90"
"CCDC1861"	1.12346632077288e-32	0.0617591266568192	0.354	0.24	3.77383571810817e-28	"Neur"	"CCDC186"	"80-90"
"ZHX11"	1.1267444838206e-32	0.0793283730447865	0.255	0.163	3.78484739560179e-28	"Neur"	"ZHX1"	"80-90"
"PFKM1"	1.13033624196346e-32	0.0704125293943585	0.173	0.101	3.79691247037945e-28	"Neur"	"PFKM"	"80-90"
"PSMA4"	1.19372080716699e-32	0.0754968957470893	0.188	0.112	4.00982756335465e-28	"Neur"	"PSMA4"	"80-90"
"BAX"	1.24606141978932e-32	0.109222855480352	0.107	0.052	4.18564491521429e-28	"Neur"	"BAX"	"80-90"
"AKR1B1"	1.28612335158761e-32	0.0922046069191414	0.136	0.073	4.32021695031794e-28	"Neur"	"AKR1B1"	"80-90"
"TMED2"	1.30525245415984e-32	0.0966451887084997	0.149	0.083	4.38447351876831e-28	"Neur"	"TMED2"	"80-90"
"SEMA4D1"	1.30864434947307e-32	0.0886935493507279	0.168	0.097	4.39586723431499e-28	"Neur"	"SEMA4D"	"80-90"
"RAB11A1"	1.35556833403695e-32	0.0625149442196244	0.307	0.203	4.55348959086353e-28	"Neur"	"RAB11A"	"80-90"
"ABHD14A"	1.41480050428717e-32	0.0709465730077312	0.287	0.187	4.75245637395104e-28	"Neur"	"ABHD14A"	"80-90"
"TACC11"	1.43311434684361e-32	0.0584023942106306	0.482	0.339	4.81397440248236e-28	"Neur"	"TACC1"	"80-90"
"RAB3GAP11"	1.45889128476498e-32	0.0488247115745006	0.353	0.236	4.90056171465404e-28	"Neur"	"RAB3GAP1"	"80-90"
"CHRM3"	1.50210325933072e-32	0.065890115773575	0.384	0.265	5.04571505841782e-28	"Neur"	"CHRM3"	"80-90"
"ICA1L1"	1.55927261320502e-32	0.0547949110066368	0.287	0.187	5.23775263501698e-28	"Neur"	"ICA1L"	"80-90"
"SS18L2"	1.58471463450113e-32	0.0889090777939159	0.155	0.087	5.32321492875276e-28	"Neur"	"SS18L2"	"80-90"
"MESDC2"	1.63375831293349e-32	0.103117991142028	0.116	0.059	5.48795754897488e-28	"Neur"	"MESDC2"	"80-90"
"ARHGAP51"	1.64743489050128e-32	0.0745264878748069	0.392	0.27	5.53389854068284e-28	"Neur"	"ARHGAP5"	"80-90"
"PHYHIP1"	1.69593829028332e-32	-0.362846424688378	0.774	0.718	5.69682631089069e-28	"Neur"	"PHYHIP"	"80-90"
"AP3D1"	1.70159449942631e-32	0.0789006035065933	0.246	0.156	5.7158260830229e-28	"Neur"	"AP3D1"	"80-90"
"SHANK2"	1.72711934174115e-32	0.0578081123500838	0.283	0.183	5.8015665808427e-28	"Neur"	"SHANK2"	"80-90"
"PPIL4"	1.76131429459432e-32	0.0876668972498687	0.125	0.065	5.91643084697177e-28	"Neur"	"PPIL4"	"80-90"
"SH2D5"	1.7736209287873e-32	0.10021477859829	0.107	0.053	5.95777006188943e-28	"Neur"	"SH2D5"	"80-90"
"DPM3"	1.95090829919487e-32	0.12142004988363	0.132	0.071	6.55329606782549e-28	"Neur"	"DPM3"	"80-90"
"RALA"	2.03321748577876e-32	0.0923451805238543	0.125	0.065	6.82978085647943e-28	"Neur"	"RALA"	"80-90"
"MSRB2"	2.21403776245589e-32	0.108147942739824	0.151	0.085	7.43717424786557e-28	"Neur"	"MSRB2"	"80-90"
"CUL51"	2.28975231880984e-32	0.0530963514559993	0.263	0.168	7.69150701411412e-28	"Neur"	"CUL5"	"80-90"
"B3GALNT1"	2.52766373737308e-32	0.112648628359957	0.142	0.078	8.49067526020993e-28	"Neur"	"B3GALNT1"	"80-90"
"ZMAT4"	2.53968997218564e-32	0.10035454000737	0.167	0.097	8.53107258556877e-28	"Neur"	"ZMAT4"	"80-90"
"DEDD2"	2.63126347341517e-32	0.108070580595589	0.124	0.065	8.83867713354888e-28	"Neur"	"DEDD2"	"80-90"
"PRUNE21"	2.79801165162999e-32	0.0872389938864382	0.303	0.202	9.3988009389903e-28	"Neur"	"PRUNE2"	"80-90"
"SLC35B1"	3.04585171192322e-32	0.1039364058247	0.133	0.072	1.02313204855213e-27	"Neur"	"SLC35B1"	"80-90"
"CHTOP"	3.13695683852169e-32	0.073821650754134	0.197	0.119	1.05373517162782e-27	"Neur"	"CHTOP"	"80-90"
"COL4A3BP1"	3.20425229499673e-32	0.0723312229931776	0.257	0.166	1.07634038841235e-27	"Neur"	"COL4A3BP"	"80-90"
"ZMIZ1"	3.29284562464982e-32	0.0753124999872343	0.216	0.134	1.10609977377612e-27	"Neur"	"ZMIZ1"	"80-90"
"UBXN41"	3.41164150977207e-32	0.0526812366254858	0.316	0.209	1.14600449954753e-27	"Neur"	"UBXN4"	"80-90"
