"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"disease"
"CHCHD3"	0.0070382265273267	0.858493384635123	0.333	0	1	"Ast"	"CHCHD3"	"N"
"ARHGEF9"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"ARHGEF9"	"N"
"ARMCX4"	0.0070382265273267	0.922381655587068	0.333	0	1	"Ast"	"ARMCX4"	"N"
"AC009812.1"	0.0070382265273267	0.858493384635123	0.333	0	1	"Ast"	"AC009812.1"	"N"
"C8orf37"	0.0070382265273267	1.14657104073794	0.333	0	1	"Ast"	"C8orf37"	"N"
"KHDRBS3"	0.0070382265273267	0.514758332620728	0.333	0	1	"Ast"	"KHDRBS3"	"N"
"CARNMT1"	0.0070382265273267	0.679480892155653	0.333	0	1	"Ast"	"CARNMT1"	"N"
"RBM18"	0.0070382265273267	0.843729862402469	0.333	0	1	"Ast"	"RBM18"	"N"
"MRRF"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"MRRF"	"N"
"SLC25A25-AS1"	0.0070382265273267	0.852340951744354	0.333	0	1	"Ast"	"SLC25A25-AS1"	"N"
"TP53I11"	0.0070382265273267	1.18198440802735	0.333	0	1	"Ast"	"TP53I11"	"N"
"ANKRD49"	0.0070382265273267	0.852340951744354	0.333	0	1	"Ast"	"ANKRD49"	"N"
"SEPHS1"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"SEPHS1"	"N"
"UNC5B"	0.0070382265273267	0.667274025791337	0.333	0	1	"Ast"	"UNC5B"	"N"
"BMPR1A"	0.0070382265273267	0.974340439121074	0.333	0	1	"Ast"	"BMPR1A"	"N"
"CUTC"	0.0070382265273267	0.514758332620728	0.333	0	1	"Ast"	"CUTC"	"N"
"GPR162"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"GPR162"	"N"
"ZNF410"	0.0070382265273267	0.514758332620728	0.333	0	1	"Ast"	"ZNF410"	"N"
"C15orf41"	0.0070382265273267	0.852340951744354	0.333	0	1	"Ast"	"C15orf41"	"N"
"SCAMP5"	0.0070382265273267	0.725810212520203	0.333	0	1	"Ast"	"SCAMP5"	"N"
"LMF1"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"LMF1"	"N"
"ERCC4"	0.0070382265273267	0.679480892155653	0.333	0	1	"Ast"	"ERCC4"	"N"
"AC020765.2"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"AC020765.2"	"N"
"FBXL19-AS1"	0.0070382265273267	0.974340439121074	0.333	0	1	"Ast"	"FBXL19-AS1"	"N"
"POLR2C"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"POLR2C"	"N"
"KLHDC4"	0.0070382265273267	0.725810212520203	0.333	0	1	"Ast"	"KLHDC4"	"N"
"TVP23B"	0.0070382265273267	0.679480892155653	0.333	0	1	"Ast"	"TVP23B"	"N"
"GIT1"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"GIT1"	"N"
"TMEM101"	0.0070382265273267	0.816874501144015	0.333	0	1	"Ast"	"TMEM101"	"N"
"AC003102.1"	0.0070382265273267	0.938437202403642	0.333	0	1	"Ast"	"AC003102.1"	"N"
"TRIM65"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"TRIM65"	"N"
"AC124319.2"	0.0070382265273267	0.852340951744354	0.333	0	1	"Ast"	"AC124319.2"	"N"
"ZBTB46"	0.0070382265273267	0.941782556026351	0.333	0	1	"Ast"	"ZBTB46"	"N"
"CC2D1A"	0.0070382265273267	0.858493384635123	0.333	0	1	"Ast"	"CC2D1A"	"N"
"BORCS8"	0.0070382265273267	0.821870357214705	0.333	0	1	"Ast"	"BORCS8"	"N"
"ZNF66"	0.0070382265273267	1.25543235710724	0.333	0	1	"Ast"	"ZNF66"	"N"
"ZNF738"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"ZNF738"	"N"
"ZNF91"	0.0070382265273267	1.11771381655033	0.333	0	1	"Ast"	"ZNF91"	"N"
"ZNF571"	0.0070382265273267	1.5563928376795	0.333	0	1	"Ast"	"ZNF571"	"N"
"DEDD2"	0.0070382265273267	0.528319958934934	0.333	0	1	"Ast"	"DEDD2"	"N"
"APOL1"	0.0070382265273267	0.42109284233273	0.333	0	1	"Ast"	"APOL1"	"N"
"IL10RB-DT"	0.0070382265273267	0.679480892155653	0.333	0	1	"Ast"	"IL10RB-DT"	"N"
"MTMR12"	0.00764553759405039	1.42160159760423	0.5	0.045	1	"Ast"	"MTMR12"	"N"
"COX7C"	0.00818869152815636	-1.54030134019108	0.5	0.864	1	"Ast"	"COX7C"	"N"
"TUBB"	0.00839634775059772	-1.23801457135245	0.167	0.773	1	"Ast"	"TUBB"	"N"
"LIPA"	0.00843975410666752	-2.25795899839842	0.333	0.818	1	"Ast"	"LIPA"	"N"
"ATP6V0A1"	0.00864619503960964	-1.44779087231216	0	0.682	1	"Ast"	"ATP6V0A1"	"N"
"DDX3Y"	0.00864619503960964	-1.93015679661079	0	0.682	1	"Ast"	"DDX3Y"	"N"
"NFKB2"	0.00897112051479495	1.46139991561825	0.667	0.136	1	"Ast"	"NFKB2"	"N"
"HLA-DMB"	0.00921813428066236	-1.10209024651211	0.667	1	1	"Ast"	"HLA-DMB"	"N"
"PFDN5"	0.00990761659738648	-1.35624667996686	0.5	0.955	1	"Ast"	"PFDN5"	"N"
"TCOF1"	0.0100803122968685	1.22960568607236	0.833	0.409	1	"Ast"	"TCOF1"	"N"
"JAK1"	0.0101671291754795	-1.46307116325804	0.167	0.727	1	"Ast"	"JAK1"	"N"
"EIF4A3"	0.0101671291754795	-1.98911745237554	0.167	0.727	1	"Ast"	"EIF4A3"	"N"
"NEK7"	0.0126921034943782	1.59475206603802	0.667	0.182	1	"Ast"	"NEK7"	"N"
"DNAJC8"	0.0130169907828135	-1.11450400524912	0	0.636	1	"Ast"	"DNAJC8"	"N"
"WDR55"	0.0133999029022405	0.963768318691342	0.5	0.091	1	"Ast"	"WDR55"	"N"
"TRIM28"	0.0133999029022405	1.21230271205183	0.5	0.091	1	"Ast"	"TRIM28"	"N"
"CXorf21"	0.0143120570775345	1.4717297932079	0.667	0.273	1	"Ast"	"CXorf21"	"N"
"IRF1"	0.0154316024162614	2.60940746179979	0.667	0.182	1	"Ast"	"IRF1"	"N"
"SIAH1"	0.0154316024162614	0.96888921865018	0.667	0.182	1	"Ast"	"SIAH1"	"N"
"AC020916.1"	0.0154316024162614	1.43894439744424	0.667	0.182	1	"Ast"	"AC020916.1"	"N"
"SAP30"	0.015537347153633	-1.48102276200165	0.167	0.818	1	"Ast"	"SAP30"	"N"
"CH25H"	0.015537347153633	-2.30831588356135	0.167	0.818	1	"Ast"	"CH25H"	"N"
"DHRS7"	0.015537347153633	-1.28653425232286	0.167	0.818	1	"Ast"	"DHRS7"	"N"
"TIMP2"	0.015537347153633	-1.51027342885525	0.167	0.818	1	"Ast"	"TIMP2"	"N"
"NR3C1"	0.0168007466069599	-1.35439188852418	0.167	0.682	1	"Ast"	"NR3C1"	"N"
"TGFBR1"	0.0168614781644161	1.20038601313024	0.833	0.455	1	"Ast"	"TGFBR1"	"N"
"UBA7"	0.0168882731960537	1.18808125092713	0.5	0.091	1	"Ast"	"UBA7"	"N"
"COMMD2"	0.0168882731960537	1.08446573161015	0.5	0.091	1	"Ast"	"COMMD2"	"N"
"VPS53"	0.0168882731960537	1.00499500043056	0.5	0.091	1	"Ast"	"VPS53"	"N"
"SH3BGRL3"	0.0181329379225294	-1.37178832159836	0.5	0.864	1	"Ast"	"SH3BGRL3"	"N"
"MON2"	0.0186786593993142	1.04777854350119	0.667	0.182	1	"Ast"	"MON2"	"N"
"SETX"	0.0191522916160373	-1.50497121346034	0	0.591	1	"Ast"	"SETX"	"N"
"CAMK1D"	0.0191522916160373	-1.03420694539456	0	0.591	1	"Ast"	"CAMK1D"	"N"
"C5AR1"	0.0191522916160373	-2.17241495633578	0	0.591	1	"Ast"	"C5AR1"	"N"
"ITSN2"	0.0196110445066864	1.02062429639138	0.833	0.409	1	"Ast"	"ITSN2"	"N"
"DNTTIP2"	0.0196627704773793	0.87528781849975	0.833	0.5	1	"Ast"	"DNTTIP2"	"N"
"CMC2"	0.0198715972279139	0.899030698769613	0.667	0.227	1	"Ast"	"CMC2"	"N"
"OGG1"	0.0211496672318538	0.619349398696955	0.5	0.091	1	"Ast"	"OGG1"	"N"
"DIRC2"	0.0211496672318538	1.18267024842594	0.5	0.091	1	"Ast"	"DIRC2"	"N"
"SLC35A4"	0.0211496672318538	0.624675375352216	0.5	0.091	1	"Ast"	"SLC35A4"	"N"
"UHRF2"	0.0211496672318538	1.08138350025895	0.5	0.091	1	"Ast"	"UHRF2"	"N"
"RBM4"	0.0211496672318538	1.013016864118	0.5	0.091	1	"Ast"	"RBM4"	"N"
"NBEA"	0.0211496672318538	0.870507271799088	0.5	0.091	1	"Ast"	"NBEA"	"N"
"TMED8"	0.0211496672318538	0.972458853282655	0.5	0.091	1	"Ast"	"TMED8"	"N"
"ITPK1"	0.0211496672318538	0.966341400135679	0.5	0.091	1	"Ast"	"ITPK1"	"N"
"PDCD7"	0.0211496672318538	1.13112780695799	0.5	0.091	1	"Ast"	"PDCD7"	"N"
"CLOCK"	0.0225083969319179	0.924888240226568	0.667	0.182	1	"Ast"	"CLOCK"	"N"
"EVI2A"	0.0225296198725406	-1.51114963996308	0.167	0.727	1	"Ast"	"EVI2A"	"N"
"LGALS3"	0.0229417433153991	-2.39425139183477	0.167	0.682	1	"Ast"	"LGALS3"	"N"
"PLSCR1"	0.023619315604892	-1.53449879797722	0.333	0.727	1	"Ast"	"PLSCR1"	"N"
"ATP6V0E1"	0.0245245904437328	-1.22377491659222	0.167	0.818	1	"Ast"	"ATP6V0E1"	"N"
"LYZ"	0.0245245904437328	-2.17849294380074	0.333	0.773	1	"Ast"	"LYZ"	"N"
"STIM2"	0.0263189544264947	0.879472047430536	0.5	0.091	1	"Ast"	"STIM2"	"N"
"CAMK2D"	0.0263189544264947	0.731274660242251	0.5	0.091	1	"Ast"	"CAMK2D"	"N"
"MTUS1"	0.0263189544264947	0.84539966834905	0.5	0.091	1	"Ast"	"MTUS1"	"N"
"MROH1"	0.0263189544264947	0.882360511243208	0.5	0.091	1	"Ast"	"MROH1"	"N"
"NFX1"	0.0263189544264947	1.30089487215736	0.5	0.091	1	"Ast"	"NFX1"	"N"
"AQR"	0.0263189544264947	0.835204662073747	0.5	0.091	1	"Ast"	"AQR"	"N"
"PAPOLA"	0.0266856565224413	1.20445037667799	0.833	0.5	1	"Ast"	"PAPOLA"	"N"
"MACF1"	0.0269184363234284	-1.35773666389784	0.167	0.636	1	"Ast"	"MACF1"	"N"
"NAIP"	0.0269184363234284	-1.17114988077363	0.167	0.636	1	"Ast"	"NAIP"	"N"
"H2AFV"	0.0269184363234284	-1.06583970129877	0.167	0.636	1	"Ast"	"H2AFV"	"N"
"ZFP36"	0.0269960154683187	-1.21411315277552	1	1	1	"Ast"	"ZFP36"	"N"
"CCT3"	0.0275832008071854	-1.11065522347504	0	0.545	1	"Ast"	"CCT3"	"N"
"ATG3"	0.0275832008071854	-1.00213704147618	0	0.545	1	"Ast"	"ATG3"	"N"
"NDUFB5"	0.0275832008071854	-0.867431230349346	0	0.545	1	"Ast"	"NDUFB5"	"N"
"TRIM56"	0.0275832008071854	1.49189046279798	0.667	0.364	1	"Ast"	"TRIM56"	"N"
"CD33"	0.0275832008071854	-1.10832609897895	0	0.545	1	"Ast"	"CD33"	"N"
"LILRA2"	0.0275832008071854	-1.17365915997984	0	0.545	1	"Ast"	"LILRA2"	"N"
"CCT8"	0.0275832008071854	-1.03860071495263	0	0.545	1	"Ast"	"CCT8"	"N"
"COX6B1"	0.0283883136437087	-1.21514357771512	0.333	0.773	1	"Ast"	"COX6B1"	"N"
"LIMD2"	0.0283936204971096	1.02863991977229	0.667	0.318	1	"Ast"	"LIMD2"	"N"
"SERF2"	0.0287735734107933	-1.05493708067524	0.5	0.955	1	"Ast"	"SERF2"	"N"
"WASF2"	0.0298333143401935	-1.09240176113666	0.333	0.864	1	"Ast"	"WASF2"	"N"
"NLRP3"	0.0298333143401935	-1.33056618543999	0.333	0.864	1	"Ast"	"NLRP3"	"N"
"VSIG4"	0.0298333143401935	-1.54676067346252	0.5	0.818	1	"Ast"	"VSIG4"	"N"
"PCBP1"	0.030325824131536	-1.3184909210675	0.167	0.727	1	"Ast"	"PCBP1"	"N"
"S100A11"	0.0310238246058996	-0.863951711782928	0.667	0.955	1	"Ast"	"S100A11"	"N"
"HDAC9"	0.0312642364129395	-1.4186155152573	0.167	0.636	1	"Ast"	"HDAC9"	"N"
"XRCC6"	0.0312642364129395	-1.04795795961385	0.167	0.636	1	"Ast"	"XRCC6"	"N"
"EPB41"	0.0322525590043819	0.814747234452556	0.667	0.182	1	"Ast"	"EPB41"	"N"
"ARL3"	0.032545676513005	0.822233596935053	0.5	0.091	1	"Ast"	"ARL3"	"N"
"WDR73"	0.032545676513005	0.647889814564913	0.5	0.091	1	"Ast"	"WDR73"	"N"
"SQSTM1"	0.0327654090748636	1.15083686359817	0.833	0.636	1	"Ast"	"SQSTM1"	"N"
"RAC1"	0.0331296260001292	-1.06538282482691	0.5	0.955	1	"Ast"	"RAC1"	"N"
"ATP2C1"	0.0333143717067574	0.858373582970022	0.667	0.318	1	"Ast"	"ATP2C1"	"N"
"ARHGAP12"	0.033481421940865	1.26574594284254	0.667	0.227	1	"Ast"	"ARHGAP12"	"N"
"MED11"	0.033481421940865	0.718690862024719	0.667	0.227	1	"Ast"	"MED11"	"N"
"SAP30BP"	0.0337742754542392	1.08313788656982	0.667	0.273	1	"Ast"	"SAP30BP"	"N"
"NUCKS1"	0.0348820260036058	-1.03122256779131	0.333	0.909	1	"Ast"	"NUCKS1"	"N"
"ELOB"	0.0350263534187965	-1.47094994553529	0.333	0.682	1	"Ast"	"ELOB"	"N"
"MED1"	0.0352173414663047	0.890736557218582	0.5	0.136	1	"Ast"	"MED1"	"N"
"IFNGR1"	0.0352594057566938	-1.14595269255866	0.5	0.909	1	"Ast"	"IFNGR1"	"N"
"ATP5F1E"	0.0356631754333281	-1.06352838912015	0.667	0.955	1	"Ast"	"ATP5F1E"	"N"
"RGS1"	0.0357643142963276	-1.23470958093709	1	1	1	"Ast"	"RGS1"	"N"
"FTL"	0.0357643142963276	-1.63133318220941	0.833	1	1	"Ast"	"FTL"	"N"
"EIF3M"	0.0357773134904374	-1.12844280467903	0.167	0.682	1	"Ast"	"EIF3M"	"N"
"ADA2"	0.0357773134904374	-1.14765041814367	0.167	0.682	1	"Ast"	"ADA2"	"N"
"SLC2A3"	0.0376134937788012	1.81352096178806	0.667	0.364	1	"Ast"	"SLC2A3"	"N"
"GPCPD1"	0.0377080464843472	-1.03201986471301	0.333	0.773	1	"Ast"	"GPCPD1"	"N"
"AZIN1"	0.0383530987558252	1.49411537084711	0.667	0.182	1	"Ast"	"AZIN1"	"N"
"STXBP3"	0.0389472818161485	-1.03740057727537	0	0.5	1	"Ast"	"STXBP3"	"N"
"UQCRC1"	0.0389472818161485	-0.775403363166831	0	0.5	1	"Ast"	"UQCRC1"	"N"
"TIPARP"	0.0389472818161485	-1.28606557071636	0	0.5	1	"Ast"	"TIPARP"	"N"
"WAC"	0.0389472818161485	-0.951536553735615	0	0.5	1	"Ast"	"WAC"	"N"
"SLK"	0.0389472818161485	-0.907331475252421	0	0.5	1	"Ast"	"SLK"	"N"
"GPN3"	0.0389472818161485	-1.05245213014518	0	0.5	1	"Ast"	"GPN3"	"N"
"AC007336.1"	0.0389472818161485	-1.34181747181244	0	0.5	1	"Ast"	"AC007336.1"	"N"
"ATP5MC1"	0.0389472818161485	-0.941602963987876	0	0.5	1	"Ast"	"ATP5MC1"	"N"
"NCOA3"	0.0389472818161485	-1.50881162444989	0	0.5	1	"Ast"	"NCOA3"	"N"
"ADGRE2"	0.0389472818161485	-1.03542588084515	0	0.5	1	"Ast"	"ADGRE2"	"N"
"YIPF3"	0.0399936506114213	0.486585803868026	0.5	0.091	1	"Ast"	"YIPF3"	"N"
"RARRES3"	0.0399936506114213	0.608334338596938	0.5	0.091	1	"Ast"	"RARRES3"	"N"
"PHC2"	0.041782231986517	-1.10233779253995	0.167	0.636	1	"Ast"	"PHC2"	"N"
"FMNL3"	0.041782231986517	-1.00153209108351	0.167	0.636	1	"Ast"	"FMNL3"	"N"
"PPP1R10"	0.0418997776089058	1.14398657655331	0.833	0.409	1	"Ast"	"PPP1R10"	"N"
"LTA4H"	0.0418997776089058	-1.20569269271812	0.167	0.591	1	"Ast"	"LTA4H"	"N"
"CPVL"	0.0419441114911352	-1.66257209278947	0.333	0.727	1	"Ast"	"CPVL"	"N"
"GBP5"	0.0420686723890529	1.1381356217615	0.333	0.045	1	"Ast"	"GBP5"	"N"
"DENND1B"	0.0420686723890529	0.894774844339771	0.333	0.045	1	"Ast"	"DENND1B"	"N"
"FAM126A"	0.0420686723890529	0.859590189376932	0.333	0.045	1	"Ast"	"FAM126A"	"N"
"IL2RG"	0.0420686723890529	0.830903204128999	0.333	0.045	1	"Ast"	"IL2RG"	"N"
"MICU3"	0.0420686723890529	1.49012685810565	0.333	0.045	1	"Ast"	"MICU3"	"N"
"AP003354.2"	0.0420686723890529	1.09480741559498	0.333	0.045	1	"Ast"	"AP003354.2"	"N"
"AC079015.1"	0.0420686723890529	0.891510788117662	0.333	0.045	1	"Ast"	"AC079015.1"	"N"
"PLAA"	0.0420686723890529	1.40249603958428	0.333	0.045	1	"Ast"	"PLAA"	"N"
"ZNF189"	0.0420686723890529	0.911547467803622	0.333	0.045	1	"Ast"	"ZNF189"	"N"
"PGGHG"	0.0420686723890529	0.908364504948892	0.333	0.045	1	"Ast"	"PGGHG"	"N"
"ARNTL"	0.0420686723890529	0.780862005067581	0.333	0.045	1	"Ast"	"ARNTL"	"N"
"C11orf49"	0.0420686723890529	0.875806621854169	0.333	0.045	1	"Ast"	"C11orf49"	"N"
"SYVN1"	0.0420686723890529	0.864151176458808	0.333	0.045	1	"Ast"	"SYVN1"	"N"
"ORAOV1"	0.0420686723890529	1.1260085375178	0.333	0.045	1	"Ast"	"ORAOV1"	"N"
"CCDC84"	0.0420686723890529	0.856292666998321	0.333	0.045	1	"Ast"	"CCDC84"	"N"
"PITRM1"	0.0420686723890529	0.571812383889622	0.333	0.045	1	"Ast"	"PITRM1"	"N"
"IFIT5"	0.0420686723890529	0.532080366819814	0.333	0.045	1	"Ast"	"IFIT5"	"N"
"CLECL1"	0.0420686723890529	0.945273719484908	0.333	0.045	1	"Ast"	"CLECL1"	"N"
"USB1"	0.0420686723890529	0.451966866410592	0.333	0.045	1	"Ast"	"USB1"	"N"
"ACLY"	0.0420686723890529	0.808475144726418	0.333	0.045	1	"Ast"	"ACLY"	"N"
"ADNP2"	0.0420686723890529	0.448782398448547	0.333	0.045	1	"Ast"	"ADNP2"	"N"
"STRN4"	0.0420686723890529	1.1260085375178	0.333	0.045	1	"Ast"	"STRN4"	"N"
"VAMP3"	0.0425749441626238	0.635590095462624	0.5	0.136	1	"Ast"	"VAMP3"	"N"
"KCNQ1OT1"	0.0425749441626238	1.73138739403139	0.5	0.136	1	"Ast"	"KCNQ1OT1"	"N"
"CCND1"	0.0425749441626238	0.90833559818282	0.5	0.136	1	"Ast"	"CCND1"	"N"
"STX4"	0.0436974953162153	1.00678175323488	0.667	0.364	1	"Ast"	"STX4"	"N"
"S100A6"	0.0443395910098411	-1.0992138875505	0.333	0.818	1	"Ast"	"S100A6"	"N"
"CHD9"	0.0449175992268994	1.11669202192938	0.833	0.591	1	"Ast"	"CHD9"	"N"
"ELF1"	0.0458027449373656	0.782413796453951	1	0.727	1	"Ast"	"ELF1"	"N"
"CREBL2"	0.0463573251352508	0.917429013796777	0.667	0.273	1	"Ast"	"CREBL2"	"N"
"TMSB10"	0.0468238073838015	-0.990030230882146	0.667	1	1	"Ast"	"TMSB10"	"N"
"IER3"	0.0468238073838015	0.686181730315826	1	0.909	1	"Ast"	"IER3"	"N"
"MS4A7"	0.0468238073838015	-1.16044149270618	0.667	1	1	"Ast"	"MS4A7"	"N"
"MAP1LC3B"	0.0480781115288197	-1.13448279441507	0.167	0.636	1	"Ast"	"MAP1LC3B"	"N"
"DRAP1"	0.0483049788164128	-1.00543031656826	0.167	0.591	1	"Ast"	"DRAP1"	"N"
"LGALS9"	0.0483049788164128	-0.950887878096887	0.167	0.591	1	"Ast"	"LGALS9"	"N"
"LPCAT2"	0.0506749585890654	0.823239552126028	1	0.636	1	"Ast"	"LPCAT2"	"N"
"KIF1B"	0.0510971122198337	1.16615762875695	0.5	0.182	1	"Ast"	"KIF1B"	"N"
"MEPCE"	0.0510971122198337	0.982295420888837	0.5	0.182	1	"Ast"	"MEPCE"	"N"
"TNKS2"	0.0510971122198337	1.58425033791922	0.5	0.182	1	"Ast"	"TNKS2"	"N"
"PITHD1"	0.0511926212873839	0.892312506614689	0.5	0.136	1	"Ast"	"PITHD1"	"N"
"STAMBP"	0.0511926212873839	0.667629328067847	0.5	0.136	1	"Ast"	"STAMBP"	"N"
"UXS1"	0.0511926212873839	0.912186403022659	0.5	0.136	1	"Ast"	"UXS1"	"N"
"HACD2"	0.0511926212873839	0.548979014804668	0.5	0.136	1	"Ast"	"HACD2"	"N"
"MIR3945HG"	0.0511926212873839	1.05461338271433	0.5	0.136	1	"Ast"	"MIR3945HG"	"N"
"ALG2"	0.0511926212873839	1.14000602741744	0.5	0.136	1	"Ast"	"ALG2"	"N"
"SNHG9"	0.0511926212873839	0.751616489470331	0.5	0.136	1	"Ast"	"SNHG9"	"N"
"RAB22A"	0.0511926212873839	0.81037102790306	0.5	0.136	1	"Ast"	"RAB22A"	"N"
"SLC31A2"	0.0526619938134796	1.21233505293648	0.667	0.318	1	"Ast"	"SLC31A2"	"N"
"HTRA1"	0.0526619938134796	1.28565771600199	0.667	0.318	1	"Ast"	"HTRA1"	"N"
"GLUL"	0.0527530076637634	-1.41194769306968	0.667	0.864	1	"Ast"	"GLUL"	"N"
"EID1"	0.0530162033336792	-1.07319261901937	0.333	0.682	1	"Ast"	"EID1"	"N"
"CEBPB"	0.0532747306428508	-1.32956974617556	0.833	0.909	1	"Ast"	"CEBPB"	"N"
"TMEM39B"	0.0537815373847177	0.452238101198151	0.333	0.045	1	"Ast"	"TMEM39B"	"N"
