"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"HSD17B41"	0.0129894495776642	0.174046543130484	0.235	0.153	1	"Endo"	"HSD17B4"	"40-60"
"TMEM2451"	0.0130302797904836	0.384766889317725	0.139	0.073	1	"Endo"	"TMEM245"	"40-60"
"EMCN"	0.0130409117087934	0.2201566813022	0.193	0.113	1	"Endo"	"EMCN"	"40-60"
"MAT2A1"	0.0130410890353679	0.0231509808235095	0.288	0.18	1	"Endo"	"MAT2A"	"40-60"
"BMPR21"	0.0130988669938382	0.161576622410698	0.336	0.227	1	"Endo"	"BMPR2"	"40-60"
"LYPLA11"	0.0131254806834768	0.144882656574993	0.258	0.16	1	"Endo"	"LYPLA1"	"40-60"
"FAM213A1"	0.0131260883260489	0.273616372829649	0.388	0.28	1	"Endo"	"FAM213A"	"40-60"
"CEBPB1"	0.0131649099848038	0.126580903456336	0.686	0.54	1	"Endo"	"CEBPB"	"40-60"
"DDX421"	0.0131929447350945	0.145498377310771	0.195	0.113	1	"Endo"	"DDX42"	"40-60"
"CYB5R41"	0.0132017085343396	0.206592840223654	0.121	0.053	1	"Endo"	"CYB5R4"	"40-60"
"DNAJA21"	0.0132115468417104	0.438514593687805	0.249	0.173	1	"Endo"	"DNAJA2"	"40-60"
"EIF3F1"	0.0132546325344732	0.0736458352770204	0.374	0.26	1	"Endo"	"EIF3F"	"40-60"
"ATP1B31"	0.0132752014625787	0.22169946825827	0.571	0.433	1	"Endo"	"ATP1B3"	"40-60"
"VAMP4"	0.0132959965927194	-0.374527922564101	0.053	0.1	1	"Endo"	"VAMP4"	"40-60"
"AKAP91"	0.0135100414099819	0.184051024339184	0.329	0.227	1	"Endo"	"AKAP9"	"40-60"
"TMED21"	0.0135179577834265	0.205243761868844	0.365	0.253	1	"Endo"	"TMED2"	"40-60"
"TMEM1651"	0.0135567234441261	0.285859995554509	0.332	0.233	1	"Endo"	"TMEM165"	"40-60"
"MTDH1"	0.0135731304844396	0.0265156394396817	0.536	0.387	1	"Endo"	"MTDH"	"40-60"
"CYC11"	0.0135793886650327	0.23368928921081	0.207	0.127	1	"Endo"	"CYC1"	"40-60"
"RHOA1"	0.0135993359369791	0.0952637290705556	0.698	0.533	1	"Endo"	"RHOA"	"40-60"
"SQSTM11"	0.013610111021476	0.182080638473981	0.564	0.42	1	"Endo"	"SQSTM1"	"40-60"
"HSPD11"	0.0136233007016846	-0.00129249372644491	0.556	0.407	1	"Endo"	"HSPD1"	"40-60"
"OCIAD2"	0.0136634321186608	-0.409952294229721	0.178	0.253	1	"Endo"	"OCIAD2"	"40-60"
"BTF31"	0.0136760672438127	0.151682914340533	0.665	0.507	1	"Endo"	"BTF3"	"40-60"
"H2AFZ1"	0.0136769432974585	0.232848327842323	0.614	0.473	1	"Endo"	"H2AFZ"	"40-60"
"ZNF37A1"	0.0136770225729551	-0.0706324293981663	0.113	0.047	1	"Endo"	"ZNF37A"	"40-60"
"AAED11"	0.0137241559209476	0.179611543712165	0.161	0.087	1	"Endo"	"AAED1"	"40-60"
"SMARCC11"	0.0138674567546936	0.336631643111826	0.213	0.14	1	"Endo"	"SMARCC1"	"40-60"
"TNS11"	0.0140863739021285	0.0874946333018162	0.148	0.073	1	"Endo"	"TNS1"	"40-60"
"TJP1"	0.0141363580969515	0.407736101769838	0.312	0.227	1	"Endo"	"TJP1"	"40-60"
"YY11"	0.014143590064754	0.108586375444107	0.344	0.233	1	"Endo"	"YY1"	"40-60"
"YARS1"	0.014150805441718	0.201087865748103	0.12	0.053	1	"Endo"	"YARS"	"40-60"
"TOP2B1"	0.0141808769318728	0.256093241827733	0.19	0.113	1	"Endo"	"TOP2B"	"40-60"
"C6orf481"	0.0142273192927179	0.243024031023822	0.223	0.14	1	"Endo"	"C6orf48"	"40-60"
"PHACTR21"	0.0142343094101589	0.0486161413524282	0.303	0.193	1	"Endo"	"PHACTR2"	"40-60"
"C3AR11"	0.0143441335199436	0.0120245105709412	0.183	0.1	1	"Endo"	"C3AR1"	"40-60"
"TMEM87A1"	0.0143601496035337	0.125644463537776	0.207	0.127	1	"Endo"	"TMEM87A"	"40-60"
"STRN41"	0.0144568932419812	0.156821590919948	0.128	0.06	1	"Endo"	"STRN4"	"40-60"
"CAVIN2"	0.0144672078634409	0.239721184646866	0.207	0.12	1	"Endo"	"CAVIN2"	"40-60"
"PSMD15"	0.0144821025747115	0.293457663251649	0.28	0.193	1	"Endo"	"PSMD1"	"40-60"
"TSC22D11"	0.0145486122123035	0.187464761329053	0.358	0.24	1	"Endo"	"TSC22D1"	"40-60"
"ALYREF1"	0.014551616641136	0.389452136458312	0.187	0.113	1	"Endo"	"ALYREF"	"40-60"
"SMARCA51"	0.0145693321235464	0.137012936232198	0.372	0.267	1	"Endo"	"SMARCA5"	"40-60"
"SPAG91"	0.0145799102128727	0.078705202157854	0.395	0.273	1	"Endo"	"SPAG9"	"40-60"
"GRASP1"	0.0145873188270986	0.239695772325805	0.242	0.153	1	"Endo"	"GRASP"	"40-60"
"MMADHC1"	0.0146520904206894	0.42243973171553	0.193	0.12	1	"Endo"	"MMADHC"	"40-60"
"PTTG11"	0.0146630944497666	0.203039282860678	0.131	0.06	1	"Endo"	"PTTG1"	"40-60"
"AFTPH1"	0.0146739451701958	0.25819726725561	0.117	0.053	1	"Endo"	"AFTPH"	"40-60"
"AC007952.41"	0.0146853646396025	0.122683767419422	0.165	0.087	1	"Endo"	"AC007952.4"	"40-60"
"VHL1"	0.0146912663880576	0.238267787421624	0.123	0.06	1	"Endo"	"VHL"	"40-60"
"IGSF61"	0.0147031929468719	0.0383300862653175	0.298	0.187	1	"Endo"	"IGSF6"	"40-60"
"NFIA1"	0.0147405645239949	0.193882646140135	0.265	0.173	1	"Endo"	"NFIA"	"40-60"
"AKAP111"	0.0147571742514904	0.15455997052084	0.144	0.073	1	"Endo"	"AKAP11"	"40-60"
"TYW31"	0.0148350701549618	0.17892938646144	0.101	0.04	1	"Endo"	"TYW3"	"40-60"
"HNRNPA2B11"	0.0148466030096352	0.227836136309081	0.76	0.6	1	"Endo"	"HNRNPA2B1"	"40-60"
"RCC21"	0.0148508394899914	0.125066399576526	0.216	0.133	1	"Endo"	"RCC2"	"40-60"
"RAD23B1"	0.0148619779896391	0.169424005922711	0.278	0.187	1	"Endo"	"RAD23B"	"40-60"
"BDP11"	0.0148818436449166	0.191958389729041	0.261	0.173	1	"Endo"	"BDP1"	"40-60"
"SERTAD21"	0.0148966259909283	0.135817514162545	0.102	0.04	1	"Endo"	"SERTAD2"	"40-60"
"CSTA1"	0.0149002816656048	0.243112216820453	0.136	0.067	1	"Endo"	"CSTA"	"40-60"
"NABP11"	0.0149560119981971	-0.0438505762353334	0.251	0.153	1	"Endo"	"NABP1"	"40-60"
"MYL12A1"	0.0149994591568343	-0.556926153473111	0.666	0.627	1	"Endo"	"MYL12A"	"40-60"
"SNAPC11"	0.0150388931275607	0.323685367648443	0.157	0.087	1	"Endo"	"SNAPC1"	"40-60"
"HSP90B11"	0.01512772339855	0.12569102177721	0.748	0.573	1	"Endo"	"HSP90B1"	"40-60"
"KDM5C1"	0.0151562747248342	0.305133374718081	0.123	0.06	1	"Endo"	"KDM5C"	"40-60"
"KTN11"	0.0151997857786935	0.0385631524423866	0.556	0.407	1	"Endo"	"KTN1"	"40-60"
"PDS5A1"	0.0153768132392028	0.244976102972635	0.2	0.12	1	"Endo"	"PDS5A"	"40-60"
"HIC1"	0.0153810592357184	0.211878476548016	0.117	0.053	1	"Endo"	"HIC1"	"40-60"
"POU2F11"	0.0153842638879396	0.306617147496914	0.106	0.047	1	"Endo"	"POU2F1"	"40-60"
"TSC22D41"	0.0154081550663776	-0.249467993391704	0.138	0.207	1	"Endo"	"TSC22D4"	"40-60"
"MYO1C1"	0.0154337113299047	0.38809290164274	0.169	0.1	1	"Endo"	"MYO1C"	"40-60"
"PMEPA11"	0.0154406445198288	0.273703556119808	0.431	0.313	1	"Endo"	"PMEPA1"	"40-60"
"COPB11"	0.0154614162031564	0.0607935481176537	0.275	0.18	1	"Endo"	"COPB1"	"40-60"
"EIF3M1"	0.0155644809376457	-0.0627603506232715	0.268	0.18	1	"Endo"	"EIF3M"	"40-60"
"ACTR21"	0.015572310543901	-0.0260015881948061	0.606	0.467	1	"Endo"	"ACTR2"	"40-60"
"KPNA41"	0.015634828044882	0.220127052103784	0.314	0.22	1	"Endo"	"KPNA4"	"40-60"
"SRP541"	0.0156493251992382	0.389323387935326	0.208	0.133	1	"Endo"	"SRP54"	"40-60"
"CMTM71"	0.0156679398774864	0.0786831355635421	0.11	0.047	1	"Endo"	"CMTM7"	"40-60"
"ATXN11"	0.0156707750452328	0.0968230239404511	0.201	0.12	1	"Endo"	"ATXN1"	"40-60"
"CCL21"	0.0157878749959877	0.0208561728910341	0.601	0.467	1	"Endo"	"CCL2"	"40-60"
"ATP6V1A1"	0.0158074712947313	0.153302387292588	0.201	0.12	1	"Endo"	"ATP6V1A"	"40-60"
"INO801"	0.0158516045741392	0.252989162972161	0.106	0.047	1	"Endo"	"INO80"	"40-60"
"SEPT21"	0.0158870895134196	0.153792585484559	0.511	0.373	1	"Endo"	"SEPT2"	"40-60"
"MAN1A21"	0.015907165682723	0.205246832118214	0.251	0.16	1	"Endo"	"MAN1A2"	"40-60"
"SEPT61"	0.0159280995232264	0.189050688519332	0.166	0.093	1	"Endo"	"SEPT6"	"40-60"
"SMC31"	0.0159365597123846	0.105486978923001	0.218	0.133	1	"Endo"	"SMC3"	"40-60"
"NFIC1"	0.0159996921389017	0.0177225292031116	0.402	0.287	1	"Endo"	"NFIC"	"40-60"
"NMB"	0.0160536504123339	-0.734388071241368	0.057	0.1	1	"Endo"	"NMB"	"40-60"
"API51"	0.0160579701998017	0.297438988141113	0.138	0.073	1	"Endo"	"API5"	"40-60"
"TPT11"	0.016062396871184	-0.234462477843539	0.989	0.993	1	"Endo"	"TPT1"	"40-60"
"PICALM1"	0.0160966390885862	0.129506420714689	0.402	0.287	1	"Endo"	"PICALM"	"40-60"
"SMC41"	0.016100165535448	0.204883630075533	0.191	0.113	1	"Endo"	"SMC4"	"40-60"
"CXXC51"	0.0161364198639791	0.223059132289812	0.173	0.1	1	"Endo"	"CXXC5"	"40-60"
"ATP5F1D1"	0.0161459004641012	0.0822057906329889	0.469	0.347	1	"Endo"	"ATP5F1D"	"40-60"
"RNF1681"	0.0162026267426899	0.0467008433911623	0.144	0.073	1	"Endo"	"RNF168"	"40-60"
"PPP1R22"	0.0162722733858554	0.0774993766178956	0.268	0.173	1	"Endo"	"PPP1R2"	"40-60"
"OLFML2B1"	0.0162796337430202	0.202345545680694	0.119	0.053	1	"Endo"	"OLFML2B"	"40-60"
"GOLGB11"	0.0163068951292519	-0.0249115666972353	0.403	0.293	1	"Endo"	"GOLGB1"	"40-60"
"GORASP21"	0.0163165091551893	0.327389335369219	0.128	0.067	1	"Endo"	"GORASP2"	"40-60"
"TNS31"	0.0163183269387474	0.150956740711505	0.276	0.193	1	"Endo"	"TNS3"	"40-60"
"AP2S11"	0.0163214895485262	0.000255823006721556	0.571	0.427	1	"Endo"	"AP2S1"	"40-60"
"AFAP1L1"	0.0163458175955667	0.383494653425735	0.235	0.153	1	"Endo"	"AFAP1L1"	"40-60"
"ATF41"	0.0163719923690939	0.23363798757505	0.402	0.3	1	"Endo"	"ATF4"	"40-60"
"SOAT11"	0.0163746799391181	0.179600772562657	0.204	0.12	1	"Endo"	"SOAT1"	"40-60"
"GMPS1"	0.0163963853219921	0.203386476464745	0.117	0.053	1	"Endo"	"GMPS"	"40-60"
"SLA1"	0.0163991151819612	-0.775240201422391	0.216	0.28	1	"Endo"	"SLA"	"40-60"
"LYRM21"	0.0164047258515406	0.268277528917584	0.195	0.12	1	"Endo"	"LYRM2"	"40-60"
"HBEGF1"	0.0164282097912172	0.0320742761171378	0.411	0.287	1	"Endo"	"HBEGF"	"40-60"
"HP1BP31"	0.0164438162554259	0.0918298384291389	0.436	0.307	1	"Endo"	"HP1BP3"	"40-60"
"TWISTNB1"	0.0165085090151274	0.21719807072799	0.193	0.113	1	"Endo"	"TWISTNB"	"40-60"
"DCUN1D11"	0.0165633629950693	0.311205350840153	0.138	0.073	1	"Endo"	"DCUN1D1"	"40-60"
"BCAP311"	0.0167697062666016	0.0425046882252034	0.507	0.367	1	"Endo"	"BCAP31"	"40-60"
"ZNF7031"	0.0168589329623691	0.263986938279498	0.114	0.053	1	"Endo"	"ZNF703"	"40-60"
"DRAM21"	0.0169843107434519	0.095017630203558	0.167	0.093	1	"Endo"	"DRAM2"	"40-60"
"ZFR1"	0.0169993490563842	0.246004658458165	0.235	0.16	1	"Endo"	"ZFR"	"40-60"
"YPEL31"	0.0170003614796336	-0.618138550126744	0.19	0.253	1	"Endo"	"YPEL3"	"40-60"
"CYTL11"	0.0170380235013754	-0.374302633186146	0.113	0.173	1	"Endo"	"CYTL1"	"40-60"
"AC245297.31"	0.0170565876664046	0.0911553587059743	0.102	0.04	1	"Endo"	"AC245297.3"	"40-60"
"CPEB21"	0.0170623050225208	0.106934215827856	0.143	0.073	1	"Endo"	"CPEB2"	"40-60"
"C1QA1"	0.0171600630842221	-0.515518744443471	0.78	0.773	1	"Endo"	"C1QA"	"40-60"
"KHDRBS11"	0.0171737197010239	0.134827574658364	0.383	0.28	1	"Endo"	"KHDRBS1"	"40-60"
"IRF2BP21"	0.017294975691735	0.145016466888394	0.302	0.207	1	"Endo"	"IRF2BP2"	"40-60"
"TMEM170A1"	0.0173391688475646	0.0956835108517716	0.136	0.067	1	"Endo"	"TMEM170A"	"40-60"
"CCNH1"	0.0173788035953281	0.00277943314333762	0.19	0.107	1	"Endo"	"CCNH"	"40-60"
"SERBP11"	0.01739706765355	-0.04643722148549	0.56	0.407	1	"Endo"	"SERBP1"	"40-60"
"SETX1"	0.017412113624198	0.145910736806949	0.27	0.173	1	"Endo"	"SETX"	"40-60"
"IER51"	0.0174241953602714	0.0718761264651966	0.432	0.313	1	"Endo"	"IER5"	"40-60"
"SERTAD11"	0.0175522955363693	0.296711144836192	0.289	0.2	1	"Endo"	"SERTAD1"	"40-60"
"SARS1"	0.0175604618093928	0.228023273960926	0.21	0.133	1	"Endo"	"SARS"	"40-60"
"LAMB2"	0.017602677291946	0.373353010611309	0.217	0.14	1	"Endo"	"LAMB2"	"40-60"
"HIF1A1"	0.0176423810416122	0.168230601771237	0.676	0.553	1	"Endo"	"HIF1A"	"40-60"
"BTBD71"	0.017645168281516	0.301701768744361	0.183	0.113	1	"Endo"	"BTBD7"	"40-60"
"SMARCA11"	0.0176572720830316	0.195574491037827	0.141	0.073	1	"Endo"	"SMARCA1"	"40-60"
"RAB351"	0.0176595317732203	0.0574233783798547	0.106	0.047	1	"Endo"	"RAB35"	"40-60"
"ADPGK1"	0.0176767840107759	0.162255132005887	0.16	0.087	1	"Endo"	"ADPGK"	"40-60"
"AC016831.51"	0.0177372428917036	0.202566604583311	0.141	0.073	1	"Endo"	"AC016831.5"	"40-60"
"TMBIM11"	0.0177882300799762	0.057567280654487	0.162	0.087	1	"Endo"	"TMBIM1"	"40-60"
"SH3TC11"	0.0178366501136124	-0.374976053812265	0.091	0.147	1	"Endo"	"SH3TC1"	"40-60"
"MTCH21"	0.0178845041393117	0.215584561798662	0.18	0.107	1	"Endo"	"MTCH2"	"40-60"
"DCAF71"	0.0179379540925708	0.214500530620231	0.179	0.107	1	"Endo"	"DCAF7"	"40-60"
"DSC21"	0.017983509425031	-0.555555377261658	0.056	0.1	1	"Endo"	"DSC2"	"40-60"
"SLC25A391"	0.0180084311477787	0.321454082424226	0.197	0.12	1	"Endo"	"SLC25A39"	"40-60"
"EFHD21"	0.0180331061203147	0.116588241878812	0.343	0.247	1	"Endo"	"EFHD2"	"40-60"
"ZNF2671"	0.0180671392668045	0.261947564965009	0.229	0.147	1	"Endo"	"ZNF267"	"40-60"
"MYO9B1"	0.0181423339896704	-0.0839478812507843	0.268	0.173	1	"Endo"	"MYO9B"	"40-60"
"FKBP21"	0.0181489710138067	0.139252903697255	0.377	0.267	1	"Endo"	"FKBP2"	"40-60"
"ZBTB111"	0.0181667636582371	0.242047255887538	0.122	0.06	1	"Endo"	"ZBTB11"	"40-60"
"UQCRC21"	0.0182162780485471	0.171899609959197	0.237	0.153	1	"Endo"	"UQCRC2"	"40-60"
"CANX1"	0.0182633149207777	0.0640933612365822	0.608	0.427	1	"Endo"	"CANX"	"40-60"
"EIF3E1"	0.0182712274481635	0.0803452235995332	0.398	0.293	1	"Endo"	"EIF3E"	"40-60"
"CMPK11"	0.0182723359833322	0.164479771708576	0.301	0.207	1	"Endo"	"CMPK1"	"40-60"
"AP1S11"	0.0183236105319801	0.0570187042257778	0.151	0.08	1	"Endo"	"AP1S1"	"40-60"
"CPT1A1"	0.0184087953308116	0.12713518774664	0.175	0.1	1	"Endo"	"CPT1A"	"40-60"
"MORC31"	0.0184176900365336	0.262477812860621	0.13	0.067	1	"Endo"	"MORC3"	"40-60"
"ENTR11"	0.0184586204378498	0.0865336859360475	0.105	0.047	1	"Endo"	"ENTR1"	"40-60"
"PELO"	0.0184894703315188	0.162400981653451	0.175	0.1	1	"Endo"	"PELO"	"40-60"
"EIF4A11"	0.0185272171934649	0.139784397618445	0.391	0.287	1	"Endo"	"EIF4A1"	"40-60"
"ATP5MC31"	0.0186141917506576	-0.0460029439294303	0.555	0.4	1	"Endo"	"ATP5MC3"	"40-60"
"SEC24A1"	0.0186421387628379	0.12454049546255	0.125	0.06	1	"Endo"	"SEC24A"	"40-60"
"HDAC21"	0.0186870575864866	0.212443754933682	0.201	0.127	1	"Endo"	"HDAC2"	"40-60"
"NORAD1"	0.018800043795048	-0.635735659468024	0.365	0.407	1	"Endo"	"NORAD"	"40-60"
"NAPA1"	0.0188444015385233	-0.0869230979649267	0.199	0.113	1	"Endo"	"NAPA"	"40-60"
"GRN1"	0.0188724439708582	-0.0800002545507934	0.646	0.46	1	"Endo"	"GRN"	"40-60"
"SBNO11"	0.0188989654647897	0.342768063504282	0.184	0.113	1	"Endo"	"SBNO1"	"40-60"
"TMEM88"	0.0190588135633331	0.0885807306639175	0.1	0.04	1	"Endo"	"TMEM88"	"40-60"
"RBM8A1"	0.0190791029963119	0.111414070787204	0.332	0.233	1	"Endo"	"RBM8A"	"40-60"
"HCFC1R11"	0.019188712196417	0.203815279714401	0.181	0.107	1	"Endo"	"HCFC1R1"	"40-60"
"FAM160B1"	0.0192559272748457	0.247920549389592	0.106	0.047	1	"Endo"	"FAM160B1"	"40-60"
"SIRT11"	0.0193361231354184	0.171879830169201	0.117	0.053	1	"Endo"	"SIRT1"	"40-60"
"SLC1A31"	0.019344789004417	-0.279078433552321	0.311	0.187	1	"Endo"	"SLC1A3"	"40-60"
"DDX181"	0.019374163408126	0.0315389644121391	0.331	0.233	1	"Endo"	"DDX18"	"40-60"
"ATP5PD1"	0.0194155825412071	0.240675993509978	0.432	0.327	1	"Endo"	"ATP5PD"	"40-60"
"SRI1"	0.019427938757803	-0.73469531731002	0.318	0.367	1	"Endo"	"SRI"	"40-60"
"H2AFX1"	0.019568019013076	0.236618386674723	0.216	0.14	1	"Endo"	"H2AFX"	"40-60"
"MRPL31"	0.0196363867795905	0.176684742243479	0.163	0.093	1	"Endo"	"MRPL3"	"40-60"
"EFCAB141"	0.0196957817021308	0.082692399876457	0.289	0.207	1	"Endo"	"EFCAB14"	"40-60"
"DUSP4"	0.019713673974011	0.2040800756534	0.123	0.06	1	"Endo"	"DUSP4"	"40-60"
"MPDU11"	0.0197350210527545	0.266530065881314	0.153	0.087	1	"Endo"	"MPDU1"	"40-60"
"MAP7D11"	0.0197798395471535	0.320137815566578	0.208	0.133	1	"Endo"	"MAP7D1"	"40-60"
"TMED51"	0.0199061223710317	0.0917042026806237	0.283	0.193	1	"Endo"	"TMED5"	"40-60"
"HPS11"	0.0199131420900408	0.237178811502379	0.106	0.047	1	"Endo"	"HPS1"	"40-60"
"SPART1"	0.0199235960464355	0.370864548863481	0.205	0.14	1	"Endo"	"SPART"	"40-60"
"MAPKAP11"	0.0199262952139729	0.300067550858056	0.16	0.093	1	"Endo"	"MAPKAP1"	"40-60"
"COPA1"	0.0199314893520617	0.163178012106966	0.289	0.193	1	"Endo"	"COPA"	"40-60"
"LOXL2"	0.0199372083394187	0.339702074539248	0.195	0.12	1	"Endo"	"LOXL2"	"40-60"
"TCERG11"	0.0199809098170956	0.254639204666144	0.154	0.087	1	"Endo"	"TCERG1"	"40-60"
"FOLH1"	0.0200199326569386	-0.267256084198572	0.07	0.12	1	"Endo"	"FOLH1"	"40-60"
"BUD231"	0.0201226817740435	-0.461828000172631	0.169	0.233	1	"Endo"	"BUD23"	"40-60"
"SF3A31"	0.0201785691476294	-0.0130908782201926	0.192	0.113	1	"Endo"	"SF3A3"	"40-60"
"SH3BGRL31"	0.0201926537770247	-0.0644494700553757	0.797	0.64	1	"Endo"	"SH3BGRL3"	"40-60"
"WFS1"	0.0201960799355389	0.207189031791554	0.103	0.047	1	"Endo"	"WFS1"	"40-60"
"NOP581"	0.0203560073969543	0.110719547643915	0.167	0.093	1	"Endo"	"NOP58"	"40-60"
"NHSL11"	0.0204102463681684	0.340987195929953	0.102	0.047	1	"Endo"	"NHSL1"	"40-60"
"POU2F21"	0.0204399135613888	0.0506427184546071	0.135	0.067	1	"Endo"	"POU2F2"	"40-60"
"RC3H11"	0.0204411305414232	0.254087700478447	0.175	0.107	1	"Endo"	"RC3H1"	"40-60"
"B4GALT11"	0.0205045693385643	0.0842699692045521	0.297	0.207	1	"Endo"	"B4GALT1"	"40-60"
"SNN1"	0.0205316603610163	-0.226166200687402	0.07	0.12	1	"Endo"	"SNN"	"40-60"
"ECHS11"	0.0205347844238426	0.236757567613242	0.244	0.16	1	"Endo"	"ECHS1"	"40-60"
"TADA31"	0.0206938519372252	0.0168133649503455	0.114	0.053	1	"Endo"	"TADA3"	"40-60"
"KLF31"	0.02089217824179	0.140902017739144	0.268	0.18	1	"Endo"	"KLF3"	"40-60"
"P4HA11"	0.0209060211329404	0.139143937880244	0.28	0.193	1	"Endo"	"P4HA1"	"40-60"
"IBTK1"	0.0209251845668027	0.084525064204019	0.157	0.087	1	"Endo"	"IBTK"	"40-60"
"PGGT1B1"	0.0210221453243425	0.191818714256713	0.105	0.047	1	"Endo"	"PGGT1B"	"40-60"
"OSBPL10"	0.0210728555212254	-0.290658395412177	0.091	0.147	1	"Endo"	"OSBPL10"	"40-60"
"RASAL21"	0.0210991928846762	0.177708873225637	0.221	0.14	1	"Endo"	"RASAL2"	"40-60"
"THUMPD31"	0.021107717758991	0.277729383258637	0.102	0.047	1	"Endo"	"THUMPD3"	"40-60"
"GTF2A11"	0.0211932082944547	0.0891681986006873	0.148	0.08	1	"Endo"	"GTF2A1"	"40-60"
"COPB21"	0.0211932208840604	0.118551882596049	0.245	0.16	1	"Endo"	"COPB2"	"40-60"
"HNRNPM1"	0.0212393849323835	0.151219564465089	0.413	0.313	1	"Endo"	"HNRNPM"	"40-60"
"CASP8AP21"	0.0213106834489334	0.240713981521593	0.104	0.047	1	"Endo"	"CASP8AP2"	"40-60"
"TBC1D41"	0.021379555628556	0.119939167552463	0.216	0.133	1	"Endo"	"TBC1D4"	"40-60"
"CASC31"	0.0214327710793876	0.108564301592778	0.131	0.067	1	"Endo"	"CASC3"	"40-60"
"TRIP111"	0.0214386261147291	0.0691168076066215	0.266	0.173	1	"Endo"	"TRIP11"	"40-60"
"NUCB11"	0.0214437353242095	0.15194220321103	0.374	0.267	1	"Endo"	"NUCB1"	"40-60"
"MPC11"	0.0215553210167517	-0.825741847006829	0.164	0.22	1	"Endo"	"MPC1"	"40-60"
"ANXA12"	0.0215869742992299	0.17775525793072	0.612	0.467	1	"Endo"	"ANXA1"	"40-60"
"DDX521"	0.0216260923874	0.221731495724499	0.213	0.133	1	"Endo"	"DDX52"	"40-60"
"CWF19L21"	0.021642868560205	0.246540041844836	0.109	0.053	1	"Endo"	"CWF19L2"	"40-60"
"AHNAK1"	0.0218271340773322	-0.126341642102521	0.322	0.213	1	"Endo"	"AHNAK"	"40-60"
"CORO1C1"	0.0218620875742856	0.0377796679604336	0.277	0.187	1	"Endo"	"CORO1C"	"40-60"
"NIP71"	0.0218730407283028	0.0716356596758813	0.105	0.047	1	"Endo"	"NIP7"	"40-60"
"SERPINB61"	0.021879265291249	0.147096997660787	0.466	0.353	1	"Endo"	"SERPINB6"	"40-60"
"ARID4B1"	0.0220390039617218	0.182949345771682	0.306	0.213	1	"Endo"	"ARID4B"	"40-60"
"CETN21"	0.0220514509788151	-0.420507782473987	0.098	0.153	1	"Endo"	"CETN2"	"40-60"
"HINT21"	0.0220755095644189	0.203902298405389	0.138	0.073	1	"Endo"	"HINT2"	"40-60"
"TMEM30A1"	0.0221768156491978	0.170738406247643	0.297	0.2	1	"Endo"	"TMEM30A"	"40-60"
"BX284668.51"	0.0222324415906967	-0.288722147684152	0.06	0.107	1	"Endo"	"BX284668.5"	"40-60"
"PTPRG"	0.0222531640646505	0.202095425121608	0.26	0.167	1	"Endo"	"PTPRG"	"40-60"
"UBL51"	0.0223327482533034	-0.467828232524217	0.561	0.553	1	"Endo"	"UBL5"	"40-60"
"ZBTB381"	0.0223483062049931	0.23644707967073	0.306	0.213	1	"Endo"	"ZBTB38"	"40-60"
"HEXB1"	0.0223822300206286	0.239140500014722	0.255	0.173	1	"Endo"	"HEXB"	"40-60"
"TAZ1"	0.0224230925200167	-0.14902096032316	0.055	0.1	1	"Endo"	"TAZ"	"40-60"
"CNDP21"	0.0225238592966715	-0.0722629173340608	0.313	0.213	1	"Endo"	"CNDP2"	"40-60"
"SESN31"	0.0225415990796339	0.00285394812020034	0.153	0.08	1	"Endo"	"SESN3"	"40-60"
"SERINC11"	0.0225619029241474	0.054556352364199	0.398	0.28	1	"Endo"	"SERINC1"	"40-60"
"MIR4435-2HG1"	0.0225779937414363	0.0545499818914563	0.395	0.273	1	"Endo"	"MIR4435-2HG"	"40-60"
"MGAT11"	0.0226161998348852	-0.0778324878545746	0.353	0.253	1	"Endo"	"MGAT1"	"40-60"
"CYSTM11"	0.0226759300661641	-0.566069361308073	0.198	0.26	1	"Endo"	"CYSTM1"	"40-60"
"ETV61"	0.0227686404196816	0.297696101334263	0.181	0.113	1	"Endo"	"ETV6"	"40-60"
"MIB11"	0.0228147232074445	0.322345178003376	0.16	0.093	1	"Endo"	"MIB1"	"40-60"
"SRRT1"	0.02283998362627	0.254237657898472	0.136	0.073	1	"Endo"	"SRRT"	"40-60"
"ITGA61"	0.0229552613602344	0.00356788254826657	0.323	0.213	1	"Endo"	"ITGA6"	"40-60"
"PIAS21"	0.0229997356281985	0.164780864814114	0.146	0.08	1	"Endo"	"PIAS2"	"40-60"
"SNX51"	0.0230059420071793	0.212014074050176	0.239	0.16	1	"Endo"	"SNX5"	"40-60"
"CWC271"	0.0231082340987527	0.169242851155362	0.105	0.047	1	"Endo"	"CWC27"	"40-60"
"SNU131"	0.0231283726059048	0.157725766698131	0.362	0.267	1	"Endo"	"SNU13"	"40-60"
"PDCD61"	0.0231339713505954	-0.590784234708501	0.248	0.307	1	"Endo"	"PDCD6"	"40-60"
"HERC41"	0.0232823403757481	0.182744419404822	0.171	0.1	1	"Endo"	"HERC4"	"40-60"
"RAB201"	0.0233239665496366	0.021093648540036	0.133	0.067	1	"Endo"	"RAB20"	"40-60"
"MIR22HG1"	0.0233516260352861	0.152264690884357	0.171	0.1	1	"Endo"	"MIR22HG"	"40-60"
"C21"	0.0233706126760155	-0.440845675410459	0.078	0.127	1	"Endo"	"C2"	"40-60"
