"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"region"
"ARMCX6"	0.055180930570062	0.913218675606098	0.539	0.167	1	"Ast"	"ARMCX6"	"Prefrontal Cortex"
"ARID4B"	0.0556004768232013	-0.723073031241996	0.685	1	1	"Ast"	"ARID4B"	"Prefrontal Cortex"
"CTC-338M12.4"	0.0556413830244823	-0.703133425634666	0.225	0.5	1	"Ast"	"CTC-338M12.4"	"Prefrontal Cortex"
"PPP1R35"	0.0556514474814772	-0.569769940312222	0.101	0.333	1	"Ast"	"PPP1R35"	"Prefrontal Cortex"
"SNHG15"	0.055691392722891	-0.525497151339198	0.404	0.833	1	"Ast"	"SNHG15"	"Prefrontal Cortex"
"FANCE"	0.055858666535198	0.0796791051574119	0.079	0.333	1	"Ast"	"FANCE"	"Prefrontal Cortex"
"NIPBL"	0.0560211857258914	0.82505631838486	0.618	0.167	1	"Ast"	"NIPBL"	"Prefrontal Cortex"
"MLLT3"	0.0562572727997026	0.946814202960904	0.787	0.5	1	"Ast"	"MLLT3"	"Prefrontal Cortex"
"WDR45B"	0.0564094080112613	-0.607731769035637	0.843	1	1	"Ast"	"WDR45B"	"Prefrontal Cortex"
"PSMB3"	0.0567862593916777	0.894904619598003	0.944	1	1	"Ast"	"PSMB3"	"Prefrontal Cortex"
"LMAN2"	0.0567913005647583	-1.0075928256176	0.73	1	1	"Ast"	"LMAN2"	"Prefrontal Cortex"
"NDUFA3"	0.0568001275181146	1.23567615589104	0.966	1	1	"Ast"	"NDUFA3"	"Prefrontal Cortex"
"B2M"	0.0568035946259873	-0.464749621158679	1	1	1	"Ast"	"B2M"	"Prefrontal Cortex"
"NICN1"	0.056968417270423	-1.16365485904817	0.36	0.667	1	"Ast"	"NICN1"	"Prefrontal Cortex"
"MOK"	0.0569909008294584	0.848666435654001	0.573	0.167	1	"Ast"	"MOK"	"Prefrontal Cortex"
"MN1"	0.057210397771307	0.719253056920847	0.854	0.5	1	"Ast"	"MN1"	"Prefrontal Cortex"
"UNC13A"	0.0572272787127791	0.58419491752301	0.551	0.167	1	"Ast"	"UNC13A"	"Prefrontal Cortex"
"JAK1"	0.0572752120248205	0.924288382114934	0.528	0.167	1	"Ast"	"JAK1"	"Prefrontal Cortex"
"TMEM106C"	0.0572752120248205	0.785440341718551	0.528	0.167	1	"Ast"	"TMEM106C"	"Prefrontal Cortex"
"FBN3"	0.0572759121490232	0.537220133582641	0.539	0.167	1	"Ast"	"FBN3"	"Prefrontal Cortex"
"METTL10"	0.0572759121490232	0.458145672395606	0.539	0.167	1	"Ast"	"METTL10"	"Prefrontal Cortex"
"NIPA2"	0.0573568875909693	0.825705741551737	0.629	0.333	1	"Ast"	"NIPA2"	"Prefrontal Cortex"
"USP32P2"	0.0573568875909693	0.53505065026344	0.64	0.167	1	"Ast"	"USP32P2"	"Prefrontal Cortex"
"FRG1B"	0.0574937971446531	-1.17373542856634	0.326	0.667	1	"Ast"	"FRG1B"	"Prefrontal Cortex"
"LY6H"	0.0575551666875802	0.364772870749021	0.899	0.5	1	"Ast"	"LY6H"	"Prefrontal Cortex"
"ARHGEF12"	0.0580677941222484	0.443165803108431	0.674	0.167	1	"Ast"	"ARHGEF12"	"Prefrontal Cortex"
"TRAPPC2L"	0.0580677941222484	0.493887576128676	0.674	0.167	1	"Ast"	"TRAPPC2L"	"Prefrontal Cortex"
"RAP2A"	0.0580906852332633	0.905195930824793	0.607	0.333	1	"Ast"	"RAP2A"	"Prefrontal Cortex"
"ZBTB18"	0.0581005975342977	1.0160339365916	0.831	0.667	1	"Ast"	"ZBTB18"	"Prefrontal Cortex"
"DPP7"	0.058272558786913	-0.860633271608797	0.764	0.833	1	"Ast"	"DPP7"	"Prefrontal Cortex"
"SPARCL1"	0.0583268773782595	1.09724972962703	0.865	0.5	1	"Ast"	"SPARCL1"	"Prefrontal Cortex"
"EIF3I"	0.0584197219532558	1.14366348710643	0.865	0.667	1	"Ast"	"EIF3I"	"Prefrontal Cortex"
"PSMA1"	0.0584197219532558	1.1712957457814	0.865	0.667	1	"Ast"	"PSMA1"	"Prefrontal Cortex"
"JMJD1C"	0.0585002033600485	0.990998168390022	0.888	0.5	1	"Ast"	"JMJD1C"	"Prefrontal Cortex"
"ADGRB1"	0.0585594446160628	0.625362931275117	0.663	0.167	1	"Ast"	"ADGRB1"	"Prefrontal Cortex"
"NPDC1"	0.0586275889488203	0.449547835260498	0.91	0.5	1	"Ast"	"NPDC1"	"Prefrontal Cortex"
"SERAC1"	0.0586626872207044	0.0776283105286647	0.169	0.5	1	"Ast"	"SERAC1"	"Prefrontal Cortex"
"TAF1A"	0.0586626872207044	-0.257100512715393	0.169	0.5	1	"Ast"	"TAF1A"	"Prefrontal Cortex"
"VASP"	0.0586626872207044	-0.303718236313058	0.169	0.5	1	"Ast"	"VASP"	"Prefrontal Cortex"
"HSPA5"	0.0587727120597814	-0.677539905850203	0.921	1	1	"Ast"	"HSPA5"	"Prefrontal Cortex"
"PRKCSH"	0.0587906076491569	0.546296437656843	0.618	0.333	1	"Ast"	"PRKCSH"	"Prefrontal Cortex"
"DPYSL3"	0.0588045747423303	0.190550867326264	0.978	0.5	1	"Ast"	"DPYSL3"	"Prefrontal Cortex"
"STAU2"	0.058920969832328	-0.638281892157383	0.539	0.833	1	"Ast"	"STAU2"	"Prefrontal Cortex"
"MTRNR2L9"	0.0590746815785786	0.221338704191406	0.787	0.333	1	"Ast"	"MTRNR2L9"	"Prefrontal Cortex"
"CLEC18B"	0.0592654338841548	-0.34396130222981	0.101	0.333	1	"Ast"	"CLEC18B"	"Prefrontal Cortex"
"CCDC85B"	0.0592704543083189	0.885331107653391	0.562	0.167	1	"Ast"	"CCDC85B"	"Prefrontal Cortex"
"AGAP2"	0.0592937700632343	0.231402263181712	0.404	0	1	"Ast"	"AGAP2"	"Prefrontal Cortex"
"AKR1C2"	0.0592937700632343	0.292604835046456	0.404	0	1	"Ast"	"AKR1C2"	"Prefrontal Cortex"
"ARIH2OS"	0.0592937700632343	0.120027762656119	0.404	0	1	"Ast"	"ARIH2OS"	"Prefrontal Cortex"
"BCL7C"	0.0592937700632343	0.2066189104833	0.404	0	1	"Ast"	"BCL7C"	"Prefrontal Cortex"
"BMS1"	0.0592937700632343	0.373494469139561	0.404	0	1	"Ast"	"BMS1"	"Prefrontal Cortex"
"C2CD5"	0.0592937700632343	-0.439066200145821	0.36	0.667	1	"Ast"	"C2CD5"	"Prefrontal Cortex"
"CARM1"	0.0592937700632343	0.397039972769348	0.404	0	1	"Ast"	"CARM1"	"Prefrontal Cortex"
"CLEC2D"	0.0592937700632343	0.209456893201292	0.404	0	1	"Ast"	"CLEC2D"	"Prefrontal Cortex"
"DIRAS1"	0.0592937700632343	0.284026973795435	0.404	0	1	"Ast"	"DIRAS1"	"Prefrontal Cortex"
"ERC2"	0.0592937700632343	0.387263833144418	0.404	0	1	"Ast"	"ERC2"	"Prefrontal Cortex"
"FAM13B"	0.0592937700632343	0.345551747829954	0.404	0	1	"Ast"	"FAM13B"	"Prefrontal Cortex"
"FAM184A"	0.0592937700632343	0.421581113427886	0.404	0	1	"Ast"	"FAM184A"	"Prefrontal Cortex"
"FBXO41"	0.0592937700632343	0.326610526677294	0.404	0	1	"Ast"	"FBXO41"	"Prefrontal Cortex"
"GSK3A"	0.0592937700632343	0.174089231690727	0.404	0	1	"Ast"	"GSK3A"	"Prefrontal Cortex"
"KCMF1"	0.0592937700632343	0.462595036758922	0.404	0	1	"Ast"	"KCMF1"	"Prefrontal Cortex"
"KIAA1841"	0.0592937700632343	0.388647321012192	0.404	0	1	"Ast"	"KIAA1841"	"Prefrontal Cortex"
"KLHL36"	0.0592937700632343	0.338988730505617	0.404	0	1	"Ast"	"KLHL36"	"Prefrontal Cortex"
"LAMA5"	0.0592937700632343	0.369956790601891	0.404	0	1	"Ast"	"LAMA5"	"Prefrontal Cortex"
"LPAR6"	0.0592937700632343	0.466087964203287	0.404	0	1	"Ast"	"LPAR6"	"Prefrontal Cortex"
"MMP17"	0.0592937700632343	0.500835242305599	0.404	0	1	"Ast"	"MMP17"	"Prefrontal Cortex"
"MROH1"	0.0592937700632343	0.272818148208593	0.404	0	1	"Ast"	"MROH1"	"Prefrontal Cortex"
"MYO16"	0.0592937700632343	0.383181394736919	0.404	0	1	"Ast"	"MYO16"	"Prefrontal Cortex"
"OLFML3"	0.0592937700632343	0.0979529844319182	0.404	0	1	"Ast"	"OLFML3"	"Prefrontal Cortex"
"PALM2"	0.0592937700632343	0.232102381076202	0.404	0	1	"Ast"	"PALM2"	"Prefrontal Cortex"
"PPOX"	0.0592937700632343	0.388274891580531	0.404	0	1	"Ast"	"PPOX"	"Prefrontal Cortex"
"PVRL3"	0.0592937700632343	0.546622322388622	0.404	0	1	"Ast"	"PVRL3"	"Prefrontal Cortex"
"RAPGEF1"	0.0592937700632343	0.318744005778912	0.404	0	1	"Ast"	"RAPGEF1"	"Prefrontal Cortex"
"SH3RF3"	0.0592937700632343	0.128158782844902	0.404	0	1	"Ast"	"SH3RF3"	"Prefrontal Cortex"
"SKI"	0.0592937700632343	0.14632197897647	0.404	0	1	"Ast"	"SKI"	"Prefrontal Cortex"
"STAG3L2"	0.0592937700632343	0.775116030424674	0.404	0	1	"Ast"	"STAG3L2"	"Prefrontal Cortex"
"STOM"	0.0592937700632343	0.444737670237423	0.404	0	1	"Ast"	"STOM"	"Prefrontal Cortex"
"THRB"	0.0592937700632343	0.317824054820297	0.404	0	1	"Ast"	"THRB"	"Prefrontal Cortex"
"TMEM178A"	0.0592937700632343	0.310104993599771	0.404	0	1	"Ast"	"TMEM178A"	"Prefrontal Cortex"
"VSIG4"	0.0592937700632343	0.118216790463799	0.404	0	1	"Ast"	"VSIG4"	"Prefrontal Cortex"
"WDR11"	0.0592937700632343	0.217250410346025	0.404	0	1	"Ast"	"WDR11"	"Prefrontal Cortex"
"WDR17"	0.0592937700632343	0.370059782222062	0.404	0	1	"Ast"	"WDR17"	"Prefrontal Cortex"
"WDR59"	0.0592937700632343	0.419346132459336	0.404	0	1	"Ast"	"WDR59"	"Prefrontal Cortex"
"YKT6"	0.0592937700632343	0.484888921595365	0.404	0	1	"Ast"	"YKT6"	"Prefrontal Cortex"
"CLPP"	0.0593074388116941	0.842870371423561	0.719	0.333	1	"Ast"	"CLPP"	"Prefrontal Cortex"
"GSTM2"	0.0593775684752397	-0.265355157663464	0.506	0.833	1	"Ast"	"GSTM2"	"Prefrontal Cortex"
"MVB12B"	0.0594013243069127	0.84216773578611	0.517	0.167	1	"Ast"	"MVB12B"	"Prefrontal Cortex"
"SDF2"	0.0603645816312562	-1.20240819962868	0.528	0.667	1	"Ast"	"SDF2"	"Prefrontal Cortex"
"HLA-A"	0.0605713589744345	1.02478249691656	0.888	0.5	1	"Ast"	"HLA-A"	"Prefrontal Cortex"
"CDK16"	0.060589646558753	0.682835495349666	0.697	0.333	1	"Ast"	"CDK16"	"Prefrontal Cortex"
"APC2"	0.0606459891602268	1.03036447781615	0.764	0.333	1	"Ast"	"APC2"	"Prefrontal Cortex"
"SOX2-OT"	0.0607917460403701	-1.16483009505866	0.899	1	1	"Ast"	"SOX2-OT"	"Prefrontal Cortex"
"C1QTNF4"	0.0611981312270658	0.720452807149509	0.674	0.5	1	"Ast"	"C1QTNF4"	"Prefrontal Cortex"
"NPRL3"	0.061329839847695	-0.821911773424842	0.416	0.667	1	"Ast"	"NPRL3"	"Prefrontal Cortex"
"MKKS"	0.061430304881468	-1.31531017946966	0.674	1	1	"Ast"	"MKKS"	"Prefrontal Cortex"
"AZIN1-AS1"	0.0616857413885316	0.0248960646218117	0.022	0.167	1	"Ast"	"AZIN1-AS1"	"Prefrontal Cortex"
"C17orf67"	0.0616857413885316	0.0221777276852581	0.022	0.167	1	"Ast"	"C17orf67"	"Prefrontal Cortex"
"CASC10"	0.0616857413885316	-0.000377775204655827	0.022	0.167	1	"Ast"	"CASC10"	"Prefrontal Cortex"
"CECR5-AS1"	0.0616857413885316	0.0172059223046975	0.022	0.167	1	"Ast"	"CECR5-AS1"	"Prefrontal Cortex"
"CISH"	0.0616857413885316	-0.000728175757770334	0.022	0.167	1	"Ast"	"CISH"	"Prefrontal Cortex"
"CNNM2"	0.0616857413885316	-0.00350171769545684	0.022	0.167	1	"Ast"	"CNNM2"	"Prefrontal Cortex"
"CXCL2"	0.0616857413885316	0.0582243228513702	0.022	0.167	1	"Ast"	"CXCL2"	"Prefrontal Cortex"
"DND1"	0.0616857413885316	-0.00426654661199619	0.022	0.167	1	"Ast"	"DND1"	"Prefrontal Cortex"
"DSP"	0.0616857413885316	-0.000782330200544893	0.022	0.167	1	"Ast"	"DSP"	"Prefrontal Cortex"
"DYDC2"	0.0616857413885316	0.00354296934436635	0.022	0.167	1	"Ast"	"DYDC2"	"Prefrontal Cortex"
"EMC6"	0.0616857413885316	-0.00256789834585499	0.022	0.167	1	"Ast"	"EMC6"	"Prefrontal Cortex"
"EXTL3-AS1"	0.0616857413885316	0.00485537238383318	0.022	0.167	1	"Ast"	"EXTL3-AS1"	"Prefrontal Cortex"
"FBXO15"	0.0616857413885316	0.034416091847609	0.022	0.167	1	"Ast"	"FBXO15"	"Prefrontal Cortex"
"FGF7"	0.0616857413885316	0.000802710932067506	0.022	0.167	1	"Ast"	"FGF7"	"Prefrontal Cortex"
"FTH1P3"	0.0616857413885316	0.021499251617478	0.022	0.167	1	"Ast"	"FTH1P3"	"Prefrontal Cortex"
"FUT11"	0.0616857413885316	0.0425967671248103	0.022	0.167	1	"Ast"	"FUT11"	"Prefrontal Cortex"
"GCM1"	0.0616857413885316	-0.0015304012307886	0.022	0.167	1	"Ast"	"GCM1"	"Prefrontal Cortex"
"GPR143"	0.0616857413885316	0.0175190636702389	0.022	0.167	1	"Ast"	"GPR143"	"Prefrontal Cortex"
"GPR35"	0.0616857413885316	-0.00021990191745145	0.022	0.167	1	"Ast"	"GPR35"	"Prefrontal Cortex"
"GRAP2"	0.0616857413885316	-0.00399988881609676	0.022	0.167	1	"Ast"	"GRAP2"	"Prefrontal Cortex"
"HIST1H3D"	0.0616857413885316	-0.000415656725948744	0.022	0.167	1	"Ast"	"HIST1H3D"	"Prefrontal Cortex"
"IL1R1"	0.0616857413885316	-0.00180505743066017	0.022	0.167	1	"Ast"	"IL1R1"	"Prefrontal Cortex"
"KIAA1210"	0.0616857413885316	-0.000950659052992316	0.022	0.167	1	"Ast"	"KIAA1210"	"Prefrontal Cortex"
"KIRREL2"	0.0616857413885316	0.0220856485945675	0.022	0.167	1	"Ast"	"KIRREL2"	"Prefrontal Cortex"
"LILRB2"	0.0616857413885316	0.00264377911541563	0.022	0.167	1	"Ast"	"LILRB2"	"Prefrontal Cortex"
"LINC00323"	0.0616857413885316	0.0267054647816556	0.022	0.167	1	"Ast"	"LINC00323"	"Prefrontal Cortex"
"LINC01061"	0.0616857413885316	0.00255234439464633	0.022	0.167	1	"Ast"	"LINC01061"	"Prefrontal Cortex"
"LOC401242"	0.0616857413885316	0.0021503430868102	0.022	0.167	1	"Ast"	"LOC401242"	"Prefrontal Cortex"
"MAFTRR"	0.0616857413885316	0.0284869124905284	0.022	0.167	1	"Ast"	"MAFTRR"	"Prefrontal Cortex"
"MYL5"	0.0616857413885316	0.0144029626487804	0.022	0.167	1	"Ast"	"MYL5"	"Prefrontal Cortex"
"MZF1-AS1"	0.0616857413885316	0.0371245435725136	0.022	0.167	1	"Ast"	"MZF1-AS1"	"Prefrontal Cortex"
"NAALADL1"	0.0616857413885316	0.0265301856849648	0.022	0.167	1	"Ast"	"NAALADL1"	"Prefrontal Cortex"
"ONECUT2"	0.0616857413885316	-0.0026588735507625	0.022	0.167	1	"Ast"	"ONECUT2"	"Prefrontal Cortex"
"OR7E12P"	0.0616857413885316	-0.0116367236324779	0.022	0.167	1	"Ast"	"OR7E12P"	"Prefrontal Cortex"
"PCDHGB6"	0.0616857413885316	-0.113596236229986	0.022	0.167	1	"Ast"	"PCDHGB6"	"Prefrontal Cortex"
"PRKCZ"	0.0616857413885316	0.0297214970799279	0.022	0.167	1	"Ast"	"PRKCZ"	"Prefrontal Cortex"
"RBM11"	0.0616857413885316	-0.00307982127794281	0.022	0.167	1	"Ast"	"RBM11"	"Prefrontal Cortex"
"S100P"	0.0616857413885316	0.0338411692151212	0.022	0.167	1	"Ast"	"S100P"	"Prefrontal Cortex"
"SLC22A15"	0.0616857413885316	0.010737990376368	0.022	0.167	1	"Ast"	"SLC22A15"	"Prefrontal Cortex"
"SNORA61"	0.0616857413885316	-0.00807835923333718	0.022	0.167	1	"Ast"	"SNORA61"	"Prefrontal Cortex"
"SOCS3"	0.0616857413885316	0.00307468474182981	0.022	0.167	1	"Ast"	"SOCS3"	"Prefrontal Cortex"
"SPATA18"	0.0616857413885316	0.00262886338140425	0.022	0.167	1	"Ast"	"SPATA18"	"Prefrontal Cortex"
"TMPRSS9"	0.0616857413885316	0.000401545726704377	0.022	0.167	1	"Ast"	"TMPRSS9"	"Prefrontal Cortex"
"GPS2"	0.0621455890876004	-0.826255983353501	0.798	1	1	"Ast"	"GPS2"	"Prefrontal Cortex"
"FLOT2"	0.0621637218300715	0.635753480716439	0.742	0.333	1	"Ast"	"FLOT2"	"Prefrontal Cortex"
"PEX3"	0.0621980780160297	-1.27318013826313	0.27	0.5	1	"Ast"	"PEX3"	"Prefrontal Cortex"
"C1orf123"	0.0624204557082249	1.02698584912884	0.607	0.333	1	"Ast"	"C1orf123"	"Prefrontal Cortex"
"ZNF22"	0.0624832367678482	0.883647759175359	0.787	0.5	1	"Ast"	"ZNF22"	"Prefrontal Cortex"
"SNRNP200"	0.0625223019462346	0.75552959191416	0.854	0.667	1	"Ast"	"SNRNP200"	"Prefrontal Cortex"
"MAB21L3"	0.0627748144066551	0.601620835546476	0.888	0.667	1	"Ast"	"MAB21L3"	"Prefrontal Cortex"
"HNRNPH1"	0.0629278511174061	0.682087224357962	0.91	0.833	1	"Ast"	"HNRNPH1"	"Prefrontal Cortex"
"HIST1H4C"	0.0630385054947143	1.43501351111041	0.989	1	1	"Ast"	"HIST1H4C"	"Prefrontal Cortex"
"GTF2B"	0.0630763245889264	-0.600151899437916	0.551	0.833	1	"Ast"	"GTF2B"	"Prefrontal Cortex"
"NAT8L"	0.0630763245889264	0.741370336067081	0.596	0.167	1	"Ast"	"NAT8L"	"Prefrontal Cortex"
"WAC-AS1"	0.063200741378462	0.678166794844014	0.708	0.333	1	"Ast"	"WAC-AS1"	"Prefrontal Cortex"
"PGLS"	0.0632287341184071	0.997682964610733	0.831	0.5	1	"Ast"	"PGLS"	"Prefrontal Cortex"
"POLA2"	0.063331948814343	-0.581071439266538	0.191	0.5	1	"Ast"	"POLA2"	"Prefrontal Cortex"
"RUFY2"	0.06337416284169	-1.46213482225386	0.607	0.833	1	"Ast"	"RUFY2"	"Prefrontal Cortex"
"SMIM19"	0.0635685642430934	0.985555017286754	0.573	0.167	1	"Ast"	"SMIM19"	"Prefrontal Cortex"
"VEZF1"	0.063574347226424	-0.856488167996446	0.753	1	1	"Ast"	"VEZF1"	"Prefrontal Cortex"
"CPM"	0.0636587878619424	0.0245465003309813	0.157	0.5	1	"Ast"	"CPM"	"Prefrontal Cortex"
"AP3B1"	0.06374709754918	-0.618633533117861	0.202	0.5	1	"Ast"	"AP3B1"	"Prefrontal Cortex"
"DIP2A"	0.0638818149657807	0.675482794966682	0.506	0.167	1	"Ast"	"DIP2A"	"Prefrontal Cortex"
"PNRC1"	0.0638818149657807	0.934590098442858	0.506	0.167	1	"Ast"	"PNRC1"	"Prefrontal Cortex"
"TMEM145"	0.0638818149657807	0.315344071275007	0.506	0.167	1	"Ast"	"TMEM145"	"Prefrontal Cortex"
"WDR60"	0.0638994660504644	1.21004831898896	0.596	0.333	1	"Ast"	"WDR60"	"Prefrontal Cortex"
"MTFP1"	0.0639358690572117	-0.284618600573439	0.09	0.333	1	"Ast"	"MTFP1"	"Prefrontal Cortex"
"PIGB"	0.0639358690572117	-0.0331380285096424	0.09	0.333	1	"Ast"	"PIGB"	"Prefrontal Cortex"
"TGDS"	0.0639358690572117	-0.318036481954063	0.09	0.333	1	"Ast"	"TGDS"	"Prefrontal Cortex"
"NUDT2"	0.0639611443705337	0.867911939201757	0.539	0.167	1	"Ast"	"NUDT2"	"Prefrontal Cortex"
"CCNI"	0.0639770439869498	1.04035268602967	0.921	0.5	1	"Ast"	"CCNI"	"Prefrontal Cortex"
"ING4"	0.0639883370541235	-1.12263869738787	0.775	1	1	"Ast"	"ING4"	"Prefrontal Cortex"
"ARNT2"	0.0640032607625955	0.638940591831512	0.73	0.333	1	"Ast"	"ARNT2"	"Prefrontal Cortex"
"PEX11G"	0.0640384759174564	0.229588370666142	0.079	0.333	1	"Ast"	"PEX11G"	"Prefrontal Cortex"
"TLE3"	0.0642816595165621	0.532658162672862	0.629	0.167	1	"Ast"	"TLE3"	"Prefrontal Cortex"
"ACBD3"	0.0645310312587436	0.528990044037213	0.393	0	1	"Ast"	"ACBD3"	"Prefrontal Cortex"
"ATE1"	0.0645310312587436	0.248010451952217	0.393	0	1	"Ast"	"ATE1"	"Prefrontal Cortex"
"C1QA"	0.0645310312587436	0.221181192385928	0.393	0	1	"Ast"	"C1QA"	"Prefrontal Cortex"
"C1QB"	0.0645310312587436	0.111588308680967	0.393	0	1	"Ast"	"C1QB"	"Prefrontal Cortex"
"C2orf74"	0.0645310312587436	0.492223835127579	0.393	0	1	"Ast"	"C2orf74"	"Prefrontal Cortex"
"C3"	0.0645310312587436	0.0923859555018854	0.393	0	1	"Ast"	"C3"	"Prefrontal Cortex"
"DLG1"	0.0645310312587436	0.377524046067253	0.393	0	1	"Ast"	"DLG1"	"Prefrontal Cortex"
"EFCAB2"	0.0645310312587436	0.767286959957385	0.393	0	1	"Ast"	"EFCAB2"	"Prefrontal Cortex"
"FRZB"	0.0645310312587436	0.349153682967811	0.393	0	1	"Ast"	"FRZB"	"Prefrontal Cortex"
"GLRA2"	0.0645310312587436	0.106433009690447	0.393	0	1	"Ast"	"GLRA2"	"Prefrontal Cortex"
"GRIK3"	0.0645310312587436	0.566220599606122	0.393	0	1	"Ast"	"GRIK3"	"Prefrontal Cortex"
"HIPK3"	0.0645310312587436	0.306908855251738	0.393	0	1	"Ast"	"HIPK3"	"Prefrontal Cortex"
"KLHL8"	0.0645310312587436	0.453701844263872	0.393	0	1	"Ast"	"KLHL8"	"Prefrontal Cortex"
"LPGAT1"	0.0645310312587436	0.245573060638018	0.393	0	1	"Ast"	"LPGAT1"	"Prefrontal Cortex"
"MAP2K4"	0.0645310312587436	0.247860883608138	0.393	0	1	"Ast"	"MAP2K4"	"Prefrontal Cortex"
"MAP3K9"	0.0645310312587436	0.190025557466217	0.393	0	1	"Ast"	"MAP3K9"	"Prefrontal Cortex"
"MARCH4"	0.0645310312587436	0.239004405979825	0.393	0	1	"Ast"	"MARCH4"	"Prefrontal Cortex"
"MTA2"	0.0645310312587436	0.130086045631207	0.393	0	1	"Ast"	"MTA2"	"Prefrontal Cortex"
"NIT2"	0.0645310312587436	0.421657064190661	0.393	0	1	"Ast"	"NIT2"	"Prefrontal Cortex"
"NOG"	0.0645310312587436	0.593510594310308	0.393	0	1	"Ast"	"NOG"	"Prefrontal Cortex"
"PLEKHA2"	0.0645310312587436	0.116730205204395	0.393	0	1	"Ast"	"PLEKHA2"	"Prefrontal Cortex"
"POU6F1"	0.0645310312587436	0.327749204011414	0.393	0	1	"Ast"	"POU6F1"	"Prefrontal Cortex"
"RAP1A"	0.0645310312587436	0.561943696361035	0.393	0	1	"Ast"	"RAP1A"	"Prefrontal Cortex"
"RIMKLA"	0.0645310312587436	0.332925966206869	0.393	0	1	"Ast"	"RIMKLA"	"Prefrontal Cortex"
"SLC16A14"	0.0645310312587436	0.293761631701516	0.393	0	1	"Ast"	"SLC16A14"	"Prefrontal Cortex"
"SLC2A8"	0.0645310312587436	0.493928117709297	0.393	0	1	"Ast"	"SLC2A8"	"Prefrontal Cortex"
"SLCO2B1"	0.0645310312587436	0.144596071877821	0.393	0	1	"Ast"	"SLCO2B1"	"Prefrontal Cortex"
"SNAPC4"	0.0645310312587436	0.247855497106569	0.393	0	1	"Ast"	"SNAPC4"	"Prefrontal Cortex"
"TNFAIP8L1"	0.0645310312587436	0.134422594066208	0.393	0	1	"Ast"	"TNFAIP8L1"	"Prefrontal Cortex"
"TRAPPC6B"	0.0645310312587436	0.353752586530568	0.393	0	1	"Ast"	"TRAPPC6B"	"Prefrontal Cortex"
"TTLL4"	0.0645310312587436	0.403930152554328	0.393	0	1	"Ast"	"TTLL4"	"Prefrontal Cortex"
"UBE2Q2"	0.0645310312587436	0.27903130213479	0.393	0	1	"Ast"	"UBE2Q2"	"Prefrontal Cortex"
"XBP1"	0.0645310312587436	0.400656080869548	0.393	0	1	"Ast"	"XBP1"	"Prefrontal Cortex"
"ZFAND2B"	0.0645310312587436	0.522254400461666	0.393	0	1	"Ast"	"ZFAND2B"	"Prefrontal Cortex"
"STXBP3"	0.0649098036467429	-0.928184163088972	0.528	0.667	1	"Ast"	"STXBP3"	"Prefrontal Cortex"
"APBB2"	0.065010502014133	0.85479386547723	0.764	0.333	1	"Ast"	"APBB2"	"Prefrontal Cortex"
"EIF4A3"	0.0650315657456276	-1.1064273505566	0.876	1	1	"Ast"	"EIF4A3"	"Prefrontal Cortex"
"ANKRD11"	0.0651255294602565	1.03201462100005	0.652	0.333	1	"Ast"	"ANKRD11"	"Prefrontal Cortex"
"DYNLT1"	0.0652197128725411	1.03872912226181	0.955	0.833	1	"Ast"	"DYNLT1"	"Prefrontal Cortex"
"CAMK2D"	0.0654291781170085	-0.0221424507465792	0.573	1	1	"Ast"	"CAMK2D"	"Prefrontal Cortex"
"PACS2"	0.065561603324894	0.620383277090695	0.775	0.5	1	"Ast"	"PACS2"	"Prefrontal Cortex"
"TTC14"	0.0656473883404744	0.763978474215202	0.629	0.5	1	"Ast"	"TTC14"	"Prefrontal Cortex"
"NUP133"	0.065678322156203	-0.502085813369439	0.427	0.833	1	"Ast"	"NUP133"	"Prefrontal Cortex"
"RLBP1"	0.065816933278093	-0.463737733824087	0.18	0.5	1	"Ast"	"RLBP1"	"Prefrontal Cortex"
"SIVA1"	0.0658649357079965	0.971374870308132	0.719	0.333	1	"Ast"	"SIVA1"	"Prefrontal Cortex"
"MED29"	0.0658958521832317	0.920200582252945	0.573	0.167	1	"Ast"	"MED29"	"Prefrontal Cortex"
"SNHG9"	0.0662134233240189	0.572053547343506	0.596	0.333	1	"Ast"	"SNHG9"	"Prefrontal Cortex"
"TMEM68"	0.0662789180736005	0.408240321763879	0.506	0.167	1	"Ast"	"TMEM68"	"Prefrontal Cortex"
"LPPR4"	0.0663279292553043	0.315240796136696	0.539	0.167	1	"Ast"	"LPPR4"	"Prefrontal Cortex"
"BOLA3"	0.0663529516737634	0.937761492245248	0.517	0.167	1	"Ast"	"BOLA3"	"Prefrontal Cortex"
"BAP1"	0.0663684185147477	0.629158783947986	0.528	0.167	1	"Ast"	"BAP1"	"Prefrontal Cortex"
"HLCS"	0.0664483182991665	-0.163482438832176	0.191	0.5	1	"Ast"	"HLCS"	"Prefrontal Cortex"
"PRMT9"	0.0664483182991665	-0.844936285473655	0.191	0.5	1	"Ast"	"PRMT9"	"Prefrontal Cortex"
"CCDC124"	0.0668491902999672	-0.715272429323992	0.82	1	1	"Ast"	"CCDC124"	"Prefrontal Cortex"
"ERBB3"	0.0670786015668877	-0.268416294813815	0.101	0.333	1	"Ast"	"ERBB3"	"Prefrontal Cortex"
"MTURN"	0.0672857010407753	0.618403696051284	0.697	0.333	1	"Ast"	"MTURN"	"Prefrontal Cortex"
