"p_val"	"avg_log2FC"	"pct.1"	"pct.2"	"p_val_adj"	"celltype"	"DEG"	"stage"
"OPHN1"	0.00571550914969711	-1.43534265655578	1	1	1	"Ast"	"OPHN1"	"19-24w"
"DXO"	0.00576823214841656	-0.98213180711407	0.067	0.667	1	"Ast"	"DXO"	"19-24w"
"TTC13"	0.00576823214841656	-0.0340755809895318	0.067	0.667	1	"Ast"	"TTC13"	"19-24w"
"TMEM219"	0.00626392105996654	1.31054468119709	0.933	0.5	1	"Ast"	"TMEM219"	"19-24w"
"AES"	0.00641786264712418	0.987444725764955	0.933	0.833	1	"Ast"	"AES"	"19-24w"
"CTDSPL2"	0.00648530797067137	1.15643304161468	0.8	0.167	1	"Ast"	"CTDSPL2"	"19-24w"
"HBG1"	0.00648530797067137	0.460387008519952	0.8	0.167	1	"Ast"	"HBG1"	"19-24w"
"NFIX"	0.00648530797067137	0.592910113668972	0.8	0.167	1	"Ast"	"NFIX"	"19-24w"
"PWP1"	0.00648530797067137	1.71102650714	0.8	0.167	1	"Ast"	"PWP1"	"19-24w"
"HBG2"	0.00686271808200498	0.9018070260952	0.933	0.333	1	"Ast"	"HBG2"	"19-24w"
"NEUROD6"	0.00686271808200498	1.3767613166267	0.933	0.333	1	"Ast"	"NEUROD6"	"19-24w"
"GPD1"	0.00715193653026263	-0.0459402459107864	0.133	0.833	1	"Ast"	"GPD1"	"19-24w"
"TMEM175"	0.00715193653026263	-0.4580791024266	0.133	0.833	1	"Ast"	"TMEM175"	"19-24w"
"SET"	0.00715985534999175	1.25002920527783	1	0.5	1	"Ast"	"SET"	"19-24w"
"GLUL"	0.00723517610943607	-1.69121340204758	1	1	1	"Ast"	"GLUL"	"19-24w"
"POLR2J"	0.00723517610943607	1.12640914704875	1	0.833	1	"Ast"	"POLR2J"	"19-24w"
"STMN2"	0.00723517610943607	2.12174630011403	1	0.833	1	"Ast"	"STMN2"	"19-24w"
"HAUS4"	0.00728069224229799	-1.26735724651045	0.133	0.667	1	"Ast"	"HAUS4"	"19-24w"
"LINC00526"	0.00789571343714074	-0.668106202673496	0.067	0.667	1	"Ast"	"LINC00526"	"19-24w"
"SNRPB2"	0.00810279341080952	1.8440255514095	0.933	0.833	1	"Ast"	"SNRPB2"	"19-24w"
"ELAVL3"	0.00901815720051222	1.50179520021061	0.933	0.667	1	"Ast"	"ELAVL3"	"19-24w"
"HM13"	0.00901815720051222	1.55825375133308	0.933	0.667	1	"Ast"	"HM13"	"19-24w"
"EIF3L"	0.00908553858830841	1.5263208520629	1	0.667	1	"Ast"	"EIF3L"	"19-24w"
"CPE"	0.00910805472001866	-0.747914509041093	1	1	1	"Ast"	"CPE"	"19-24w"
"HSBP1"	0.00910805472001866	-0.982710155799819	1	1	1	"Ast"	"HSBP1"	"19-24w"
"NHP2L1"	0.00995384953688481	1.78370206132216	0.933	0.5	1	"Ast"	"NHP2L1"	"19-24w"
"ATG3"	0.00995415959040924	1.61696743864827	0.8	0.333	1	"Ast"	"ATG3"	"19-24w"
"ZNF827"	0.00995415959040924	-1.62089620736139	0.533	1	1	"Ast"	"ZNF827"	"19-24w"
"DRG1"	0.0104056198688736	-1.8834467341235	0.533	0.833	1	"Ast"	"DRG1"	"19-24w"
"AZIN2"	0.0107007963466493	-0.0462405252835264	0.067	0.667	1	"Ast"	"AZIN2"	"19-24w"
"CARS2"	0.0107007963466493	-0.100235656665883	0.067	0.667	1	"Ast"	"CARS2"	"19-24w"
"KRT7"	0.0107007963466493	-0.0148225786119803	0.067	0.667	1	"Ast"	"KRT7"	"19-24w"
"LINC01105"	0.0107007963466493	0.278142035373844	0.067	0.667	1	"Ast"	"LINC01105"	"19-24w"
"LMBR1L"	0.0107007963466493	0.00351097248967203	0.067	0.667	1	"Ast"	"LMBR1L"	"19-24w"
"BCHE"	0.0108742916880215	-1.26391887800088	0.667	1	1	"Ast"	"BCHE"	"19-24w"
"HIGD1A"	0.0113756191494435	-1.42280810875391	0.867	1	1	"Ast"	"HIGD1A"	"19-24w"
"MAP2"	0.0114023012144803	1.37401518431911	1	1	1	"Ast"	"MAP2"	"19-24w"
"NDRG2"	0.0114023012144803	-1.26220327158374	1	1	1	"Ast"	"NDRG2"	"19-24w"
"SOX11"	0.0114023012144803	0.951345845294417	1	0.833	1	"Ast"	"SOX11"	"19-24w"
"AKAP7"	0.0116683597199764	-1.16248967603585	0.467	1	1	"Ast"	"AKAP7"	"19-24w"
"SHFM1"	0.0124430304252807	1.2072973806465	0.933	0.5	1	"Ast"	"SHFM1"	"19-24w"
"SLA"	0.0124856564862944	0.421968857673742	0.8	0.333	1	"Ast"	"SLA"	"19-24w"
"BBS1"	0.0128266936454854	-1.55878822724496	0.133	0.667	1	"Ast"	"BBS1"	"19-24w"
"IFRD1"	0.0128266936454854	-0.697891987006634	0.133	0.667	1	"Ast"	"IFRD1"	"19-24w"
"ATM"	0.0131168403817528	0.68717416277339	0.667	0	1	"Ast"	"ATM"	"19-24w"
"CAMK1D"	0.0131168403817528	0.879072492141451	0.667	0	1	"Ast"	"CAMK1D"	"19-24w"
"CCDC50"	0.0131168403817528	1.26600318511236	0.667	0	1	"Ast"	"CCDC50"	"19-24w"
"PAK2"	0.0131168403817528	1.03376115699964	0.667	0	1	"Ast"	"PAK2"	"19-24w"
"PXMP4"	0.0131168403817528	1.29594793612711	0.667	0	1	"Ast"	"PXMP4"	"19-24w"
"SDAD1"	0.0131168403817528	1.25861555042995	0.667	0	1	"Ast"	"SDAD1"	"19-24w"
"AP3D1"	0.0134091046709936	1.12752071975987	0.733	0.167	1	"Ast"	"AP3D1"	"19-24w"
"FIBIN"	0.0134091046709936	-1.02622013605425	0.4	1	1	"Ast"	"FIBIN"	"19-24w"
"XIST"	0.0134091046709936	0.784809159569639	0.733	0.167	1	"Ast"	"XIST"	"19-24w"
"DPY30"	0.0138831527792749	1.10074603636699	1	0.333	1	"Ast"	"DPY30"	"19-24w"
"ZDHHC13"	0.013978471515419	-0.862884249466325	0.2	0.667	1	"Ast"	"ZDHHC13"	"19-24w"
"SERPINE2"	0.0141643459688252	-1.55890589161491	0.867	1	1	"Ast"	"SERPINE2"	"19-24w"
"CALM1"	0.0141957438826601	0.985844227533833	1	1	1	"Ast"	"CALM1"	"19-24w"
"PDZD8"	0.0142897990606152	-0.865099495392009	0.2	0.833	1	"Ast"	"PDZD8"	"19-24w"
"DCLK2"	0.0146366150895157	1.62508039159193	0.8	0.5	1	"Ast"	"DCLK2"	"19-24w"
"SPRY2"	0.0150795360357796	-1.05952883699097	0.333	1	1	"Ast"	"SPRY2"	"19-24w"
"PAFAH1B2"	0.0154684854964484	0.786829467997699	0.933	0.5	1	"Ast"	"PAFAH1B2"	"19-24w"
"CAMK2D"	0.0155714852073107	-0.383225463459581	0.533	1	1	"Ast"	"CAMK2D"	"19-24w"
"NEUROD2"	0.0155714852073107	0.470323566885119	0.8	0.333	1	"Ast"	"NEUROD2"	"19-24w"
"PDCD4"	0.0157086770361356	-0.884630812091388	0.267	0.833	1	"Ast"	"PDCD4"	"19-24w"
"TMEM55A"	0.0157086770361356	-1.06097989787674	0.267	0.833	1	"Ast"	"TMEM55A"	"19-24w"
"PCSK1N"	0.0157728049112397	1.28988003629563	0.933	0.833	1	"Ast"	"PCSK1N"	"19-24w"
"GLIPR2"	0.0158895676691145	-0.218280984575112	0.133	0.833	1	"Ast"	"GLIPR2"	"19-24w"
"HMGCS1"	0.0163113856650027	1.21611371665906	0.867	0.333	1	"Ast"	"HMGCS1"	"19-24w"
"STIP1"	0.0163113856650027	-1.03666355422696	0.6	1	1	"Ast"	"STIP1"	"19-24w"
"TRIM9"	0.0163113856650027	-1.05295498574465	0.6	1	1	"Ast"	"TRIM9"	"19-24w"
"BTG1"	0.0167731789326305	0.870179029758689	0.733	0.167	1	"Ast"	"BTG1"	"19-24w"
"POLR2H"	0.016804604239087	-0.834359794988435	0.133	0.667	1	"Ast"	"POLR2H"	"19-24w"
"ST6GALNAC5"	0.016804604239087	-1.11428925922797	0.133	0.667	1	"Ast"	"ST6GALNAC5"	"19-24w"
"KIF21B"	0.0168487432218743	0.587468280335807	0.867	0.5	1	"Ast"	"KIF21B"	"19-24w"
"NOSIP"	0.0168487432218743	1.58570210557532	0.867	0.5	1	"Ast"	"NOSIP"	"19-24w"
"SCARB2"	0.0168487432218743	1.3584668279513	0.867	0.5	1	"Ast"	"SCARB2"	"19-24w"
"TMBIM4"	0.0168487432218743	-1.31996592221133	0.667	1	1	"Ast"	"TMBIM4"	"19-24w"
"VPS29"	0.0168487432218743	1.22234596528134	0.867	0.5	1	"Ast"	"VPS29"	"19-24w"
"ZFP36L2"	0.0168487432218743	-1.7905360626577	0.667	1	1	"Ast"	"ZFP36L2"	"19-24w"
"PSMC5"	0.0174299011467079	1.14769773450797	1	0.5	1	"Ast"	"PSMC5"	"19-24w"
"SSR3"	0.0174299011467079	-1.05405016264872	0.8	1	1	"Ast"	"SSR3"	"19-24w"
"EIF3I"	0.0175397729424758	1.37363288820412	1	0.667	1	"Ast"	"EIF3I"	"19-24w"
"DDX5"	0.0175764598663796	-0.991239350771575	1	1	1	"Ast"	"DDX5"	"19-24w"
"SNRPD2"	0.0175764598663796	1.28513697280496	1	0.833	1	"Ast"	"SNRPD2"	"19-24w"
"TMEM87A"	0.0181820230812425	-1.13216756328554	0.467	1	1	"Ast"	"TMEM87A"	"19-24w"
"PABPC1"	0.0191233982219583	1.77066300221502	0.933	0.5	1	"Ast"	"PABPC1"	"19-24w"
"GRSF1"	0.0193094589921429	1.12925752373206	0.8	0.333	1	"Ast"	"GRSF1"	"19-24w"
"ABHD11"	0.0198409190517895	-1.17676087537973	0.267	0.833	1	"Ast"	"ABHD11"	"19-24w"
"STAU2"	0.0198409190517895	-0.707532385566066	0.267	0.833	1	"Ast"	"STAU2"	"19-24w"
"BBOX1"	0.0199348866457751	-2.06583850576249	0.067	0.5	1	"Ast"	"BBOX1"	"19-24w"
"FAM199X"	0.0199348866457751	-0.982413033703805	0.067	0.5	1	"Ast"	"FAM199X"	"19-24w"
"FBN2"	0.0199348866457751	-0.485629399960048	0.067	0.5	1	"Ast"	"FBN2"	"19-24w"
"GFPT2"	0.0199348866457751	-1.11575382548048	0.067	0.5	1	"Ast"	"GFPT2"	"19-24w"
"MASTL"	0.0199348866457751	-0.989260745812165	0.067	0.5	1	"Ast"	"MASTL"	"19-24w"
"NDUFA6-AS1"	0.0199348866457751	-1.10833197074967	0.067	0.5	1	"Ast"	"NDUFA6-AS1"	"19-24w"
"VAMP8"	0.0199348866457751	-0.0431572193355427	0.067	0.5	1	"Ast"	"VAMP8"	"19-24w"
"ZNF529-AS1"	0.0199348866457751	-0.526978460287931	0.067	0.5	1	"Ast"	"ZNF529-AS1"	"19-24w"
"ANP32A"	0.0201725601589441	0.733329941964892	0.867	0.333	1	"Ast"	"ANP32A"	"19-24w"
"DARS"	0.0201725601589441	-1.34391485577355	0.6	1	1	"Ast"	"DARS"	"19-24w"
"GAP43"	0.0207979973055368	1.68981440136047	0.8	0.667	1	"Ast"	"GAP43"	"19-24w"
"TOP1"	0.0207979973055368	1.04199872389714	0.933	0.333	1	"Ast"	"TOP1"	"19-24w"
"SMIM19"	0.0208566338248512	1.75104423874801	0.733	0.167	1	"Ast"	"SMIM19"	"19-24w"
"WSB2"	0.0208566338248512	0.706296457946755	0.733	0.167	1	"Ast"	"WSB2"	"19-24w"
"MIEN1"	0.0214731452006703	0.781334202876766	1	0.5	1	"Ast"	"MIEN1"	"19-24w"
"CFL1"	0.0216432040138968	-0.685004218097155	1	1	1	"Ast"	"CFL1"	"19-24w"
"CNN3"	0.0216432040138968	-0.76841934987515	1	1	1	"Ast"	"CNN3"	"19-24w"
"TPT1"	0.0216432040138968	1.67564477714325	1	0.833	1	"Ast"	"TPT1"	"19-24w"
"CORO1B"	0.0218269900384181	-0.678770780554354	0.133	0.667	1	"Ast"	"CORO1B"	"19-24w"
"EYA2"	0.0218269900384181	-0.500019677673777	0.133	0.667	1	"Ast"	"EYA2"	"19-24w"
"RAB35"	0.0218269900384181	-0.698832186897073	0.133	0.667	1	"Ast"	"RAB35"	"19-24w"
"TSPAN18"	0.0218269900384181	-0.419398305751739	0.133	0.667	1	"Ast"	"TSPAN18"	"19-24w"
"ZNF254"	0.0218269900384181	-0.345187728724014	0.133	0.667	1	"Ast"	"ZNF254"	"19-24w"
"ARL4C"	0.0222421687358338	0.730973465304277	0.6	0	1	"Ast"	"ARL4C"	"19-24w"
"DNAJC1"	0.0222421687358338	1.52664081107179	0.6	0	1	"Ast"	"DNAJC1"	"19-24w"
"EDEM3"	0.0222421687358338	0.723515402509756	0.6	0	1	"Ast"	"EDEM3"	"19-24w"
"IPO7"	0.0222421687358338	1.12756596559902	0.6	0	1	"Ast"	"IPO7"	"19-24w"
"N4BP2"	0.0222421687358338	0.678553410915345	0.6	0	1	"Ast"	"N4BP2"	"19-24w"
"PPP3CB"	0.0222421687358338	0.468678395107932	0.6	0	1	"Ast"	"PPP3CB"	"19-24w"
"SPEN"	0.0222421687358338	1.40406419887043	0.6	0	1	"Ast"	"SPEN"	"19-24w"
"ZDHHC21"	0.0222421687358338	0.702380051659841	0.6	0	1	"Ast"	"ZDHHC21"	"19-24w"
"FAM110B"	0.0223863588506971	1.30754457617508	0.8	0.5	1	"Ast"	"FAM110B"	"19-24w"
"VMA21"	0.0223863588506971	1.74001336236307	0.8	0.5	1	"Ast"	"VMA21"	"19-24w"
"PALM"	0.0224996037956513	1.48463929828855	0.733	0.333	1	"Ast"	"PALM"	"19-24w"
"SYT1"	0.0224996037956513	0.892100170295311	0.733	0.333	1	"Ast"	"SYT1"	"19-24w"
"WDR60"	0.0224996037956513	1.2273131900357	0.733	0.333	1	"Ast"	"WDR60"	"19-24w"
"CALB2"	0.0230671541246776	-0.0465053067102331	0.2	0.667	1	"Ast"	"CALB2"	"19-24w"
"DCAF11"	0.0231033938017641	-1.20795093121295	0.267	0.667	1	"Ast"	"DCAF11"	"19-24w"
"CPEB4"	0.0238090257801406	0.750351893820879	0.8	0.333	1	"Ast"	"CPEB4"	"19-24w"
"KIF5C"	0.0238090257801406	1.41453244795353	0.8	0.333	1	"Ast"	"KIF5C"	"19-24w"
"IFT27"	0.0248922538866171	-1.74997448922009	0.267	0.833	1	"Ast"	"IFT27"	"19-24w"
"MFAP1"	0.0255310692584845	0.968071480707109	0.867	0.5	1	"Ast"	"MFAP1"	"19-24w"
"TRAM1"	0.0255310692584845	-0.699743762701554	0.667	1	1	"Ast"	"TRAM1"	"19-24w"
"UFM1"	0.0255310692584845	0.718309910760711	0.867	0.5	1	"Ast"	"UFM1"	"19-24w"
"LSS"	0.0257808486737942	0.827491955750067	0.733	0.167	1	"Ast"	"LSS"	"19-24w"
"NHSL1"	0.0257808486737942	0.889889712780737	0.733	0.167	1	"Ast"	"NHSL1"	"19-24w"
"SLC39A10"	0.0257808486737942	0.895052317032441	0.733	0.167	1	"Ast"	"SLC39A10"	"19-24w"
"KIF22"	0.0258592730246559	-1.82852973654182	0.333	0.833	1	"Ast"	"KIF22"	"19-24w"
"RUFY2"	0.0258592730246559	-1.64741935516144	0.333	0.833	1	"Ast"	"RUFY2"	"19-24w"
"SLC35G2"	0.0258592730246559	-0.576162987230513	0.333	0.833	1	"Ast"	"SLC35G2"	"19-24w"
"MTRNR2L8"	0.0260168000449082	0.377848988727236	0.867	0.667	1	"Ast"	"MTRNR2L8"	"19-24w"
"ENTPD6"	0.0261153755953521	0.615114976117642	0.667	0.167	1	"Ast"	"ENTPD6"	"19-24w"
"MED28"	0.0261153755953521	0.58592251283362	0.667	0.167	1	"Ast"	"MED28"	"19-24w"
"PLXNA2"	0.0261153755953521	0.581795284094415	0.667	0.167	1	"Ast"	"PLXNA2"	"19-24w"
"PXDN"	0.0261153755953521	1.49133611511666	0.667	0.167	1	"Ast"	"PXDN"	"19-24w"
"ZMYND11"	0.0261153755953521	0.947950566637643	0.667	0.167	1	"Ast"	"ZMYND11"	"19-24w"
"HNRNPL"	0.0263097361572942	0.651099432722672	0.933	0.667	1	"Ast"	"HNRNPL"	"19-24w"
"C6orf62"	0.0264566209801789	-1.22648883746548	0.867	1	1	"Ast"	"C6orf62"	"19-24w"
"NDUFS8"	0.0264566209801789	-0.811221222322576	0.867	1	1	"Ast"	"NDUFS8"	"19-24w"
"SCAND1"	0.0264566209801789	1.08617925008984	1	0.667	1	"Ast"	"SCAND1"	"19-24w"
"SRI"	0.0265056439856758	-1.05054038209672	1	1	1	"Ast"	"SRI"	"19-24w"
"ACOT11"	0.0267661337143763	-0.0318243457384257	0	0.333	1	"Ast"	"ACOT11"	"19-24w"
"ACOT6"	0.0267661337143763	-1.41774732956069	0	0.333	1	"Ast"	"ACOT6"	"19-24w"
"ALG1L"	0.0267661337143763	-0.0999516606264085	0	0.333	1	"Ast"	"ALG1L"	"19-24w"
"AMDHD2"	0.0267661337143763	-0.0117095851006982	0	0.333	1	"Ast"	"AMDHD2"	"19-24w"
"ANXA4"	0.0267661337143763	-0.196495136422091	0	0.333	1	"Ast"	"ANXA4"	"19-24w"
"ARRDC4"	0.0267661337143763	-0.0666454066328209	0	0.333	1	"Ast"	"ARRDC4"	"19-24w"
"ATP11C"	0.0267661337143763	-0.242834103323938	0	0.333	1	"Ast"	"ATP11C"	"19-24w"
"ATP6V1C2"	0.0267661337143763	-0.0197332164709749	0	0.333	1	"Ast"	"ATP6V1C2"	"19-24w"
"ATXN7L1"	0.0267661337143763	-1.52606672090999	0	0.333	1	"Ast"	"ATXN7L1"	"19-24w"
"C1QC"	0.0267661337143763	-0.0152351452194717	0	0.333	1	"Ast"	"C1QC"	"19-24w"
"C2orf70"	0.0267661337143763	-0.0284028340357872	0	0.333	1	"Ast"	"C2orf70"	"19-24w"
"CA10"	0.0267661337143763	-0.00786714470813841	0	0.333	1	"Ast"	"CA10"	"19-24w"
"CASP1"	0.0267661337143763	-0.679863668882365	0	0.333	1	"Ast"	"CASP1"	"19-24w"
"CATSPER3"	0.0267661337143763	-0.0283359397294945	0	0.333	1	"Ast"	"CATSPER3"	"19-24w"
"CBR3"	0.0267661337143763	-0.849284969780868	0	0.333	1	"Ast"	"CBR3"	"19-24w"
"CCDC51"	0.0267661337143763	-0.481941744379624	0	0.333	1	"Ast"	"CCDC51"	"19-24w"
"CCDC64"	0.0267661337143763	-0.446452412703795	0	0.333	1	"Ast"	"CCDC64"	"19-24w"
"CCNYL1"	0.0267661337143763	-0.661883440157267	0	0.333	1	"Ast"	"CCNYL1"	"19-24w"
"CEACAM8"	0.0267661337143763	-0.0283391417201733	0	0.333	1	"Ast"	"CEACAM8"	"19-24w"
"CEP72"	0.0267661337143763	-0.0195100848759317	0	0.333	1	"Ast"	"CEP72"	"19-24w"
"CFAP46"	0.0267661337143763	-0.123863429891119	0	0.333	1	"Ast"	"CFAP46"	"19-24w"
"COL11A2"	0.0267661337143763	-0.209721650188795	0	0.333	1	"Ast"	"COL11A2"	"19-24w"
"CTSK"	0.0267661337143763	-0.452089036755385	0	0.333	1	"Ast"	"CTSK"	"19-24w"
"CYB5R2"	0.0267661337143763	-0.0442289588058008	0	0.333	1	"Ast"	"CYB5R2"	"19-24w"
"CYP4F24P"	0.0267661337143763	-0.0959457474501675	0	0.333	1	"Ast"	"CYP4F24P"	"19-24w"
"DISP1"	0.0267661337143763	-0.0215788917571214	0	0.333	1	"Ast"	"DISP1"	"19-24w"
"DLX6"	0.0267661337143763	-0.0172242912061125	0	0.333	1	"Ast"	"DLX6"	"19-24w"
"DYM"	0.0267661337143763	-0.0644081392677623	0	0.333	1	"Ast"	"DYM"	"19-24w"
"EGFR-AS1"	0.0267661337143763	-0.013562312246588	0	0.333	1	"Ast"	"EGFR-AS1"	"19-24w"
"FAM149B1"	0.0267661337143763	-0.0718034120864266	0	0.333	1	"Ast"	"FAM149B1"	"19-24w"
"FAM46A"	0.0267661337143763	-0.194248058887354	0	0.333	1	"Ast"	"FAM46A"	"19-24w"
"FASTKD3"	0.0267661337143763	-0.0188186751190934	0	0.333	1	"Ast"	"FASTKD3"	"19-24w"
"FBXO2"	0.0267661337143763	-0.175956620336906	0	0.333	1	"Ast"	"FBXO2"	"19-24w"
"FLT3LG"	0.0267661337143763	-0.332064081217407	0	0.333	1	"Ast"	"FLT3LG"	"19-24w"
"GALNS"	0.0267661337143763	-0.0183202286977343	0	0.333	1	"Ast"	"GALNS"	"19-24w"
"GALP"	0.0267661337143763	-0.0152351452194717	0	0.333	1	"Ast"	"GALP"	"19-24w"
"GRM5"	0.0267661337143763	-0.398396326753355	0	0.333	1	"Ast"	"GRM5"	"19-24w"
